chr,TnG_start,TnG_end,peaks
chr2,156892420,156892438,[70465]
chr2,157119331,157119349,[70555]
chr2,157128333,157128351,[70559]
chr2,157284186,157284204,[70613]
chr2,157287647,157287665,[70616]
chr2,157923078,157923096,[70773]
chr2,157931764,157931782,[70775]
chr2,158275451,158275469,[70917]
chr2,158284652,158284671,[70921]
chr2,158323397,158323415,[70938]
chr2,158340256,158340275,[70942]
chr2,158609973,158609991,[71006]
chr2,158653315,158653333,[71026]
chr2,158728337,158728355,[71084]
chr2,158734848,158734866,[71090]
chr2,159021282,159021300,[71167]
chr2,159900155,159900173,[71227]
chr2,160445139,160445157,[71404]
chr2,160560357,160560376,[71456]
chr2,160764468,160764486,[71550]
chr2,160778084,160778102,[71559]
chr2,160851157,160851175,[71579]
chr2,160917159,160917178,[71603]
chr2,161061858,161061876,[71654]
chr2,161108023,161108041,[71676]
chr2,161131347,161131365,[71682]
chr2,161138633,161138651,[71684]
chr2,161143381,161143400,[71686]
chr2,161185222,161185241,[71695]
chr2,161512130,161512148,[71720]
chr2,162689866,162689884,[71763]
chr2,163189734,163189753,[71890]
chr2,163204604,163204622,[71898]
chr2,163208578,163208597,[71900]
chr2,163586507,163586525,[72042]
chr2,163756066,163756084,[72160]
chr2,163900166,163900184,[72206]
chr2,164133888,164133906,[72303]
chr2,164243560,164243578,[72331]
chr2,164372928,164372946,[72359]
chr2,164544682,164544700,[72445]
chr2,164592303,164592321,[72456]
chr2,164635572,164635590,[72460]
chr2,164862550,164862568,[72530]
chr2,165028883,165028901,[72616]
chr2,165060040,165060058,[72632]
chr2,165074601,165074619,[72641]
chr2,165106662,165106681,[72652]
chr2,165473899,165473917,[72801]
chr2,165736403,165736421,[72862]
chr2,165846891,165846910,[72896]
chr2,165990803,165990821,[72921]
chr2,166012305,166012323,[72942]
chr2,166031729,166031748,[72962]
chr2,166101016,166101034,[72997]
chr2,166411455,166411473,[73146]
chr2,166430403,166430422,[73157]
chr2,166655478,166655496,[73297]
chr2,166662987,166663005,[73305]
chr2,166746177,166746195,[73386]
chr2,166956858,166956877,[73443]
chr2,167125975,167126004,[73521]
chr2,167381087,167381105,[73654]
chr2,167382651,167382669,[73656]
chr2,167427188,167427206,[73670]
chr2,167587144,167587162,[73750]
chr2,167657763,167657781,[73793]
chr2,167742712,167742730,[73853]
chr2,167875858,167875876,[73948]
chr2,167880642,167880660,[73949]
chr2,167890166,167890185,[73954]
chr2,167982721,167982739,[74019]
chr2,168083285,168083303,[74072]
chr2,168109063,168109081,[74079]
chr2,168330979,168330998,[74167]
chr2,168333188,168333206,[74168]
chr2,168354150,168354168,[74178]
chr2,168577587,168577605,[74299]
chr2,168580479,168580497,[74303]
chr2,168584529,168584548,[74308]
chr2,168584587,168584606,[74308]
chr2,168651992,168652010,[74346]
chr2,168660488,168660507,[74352]
chr2,168742921,168742939,[74378]
chr2,168904458,168904476,[74414]
chr2,169187293,169187311,[74503]
chr2,169486634,169486652,[74551]
chr2,169528275,169528293,[74563]
chr2,169599847,169599865,[74593]
chr2,169632195,169632213,[74609]
chr2,169752371,169752389,[74677]
chr2,169870670,169870688,[74727]
chr2,170059081,170059099,[74780]
chr2,170154025,170154043,[74845]
chr2,170169119,170169137,[74856]
chr2,170234030,170234048,[74908]
chr2,170550473,170550491,[75072]
chr2,170887900,170887918,[75108]
chr2,172394026,172394044,[75221]
chr2,172458641,172458660,[75264]
chr2,172508275,172508293,[75285]
chr2,172660607,172660625,[75326]
chr2,172804820,172804838,[75381]
chr2,173077051,173077069,[75544]
chr2,173182618,173182636,[75594]
chr2,173286923,173286941,[75664]
chr2,173337737,173337756,[75686]
chr2,173444341,173444360,[75751]
chr2,173564881,173564900,[75784]
chr2,174067923,174067941,[75929]
chr2,174344309,174344327,[76030]
chr2,174564916,174564934,[76107]
chr2,174737513,174737531,[76170]
chr2,178058312,178058330,[76252]
chr2,178406409,178406427,[76345]
chr2,178436883,178436901,[76365]
chr2,178473739,178473757,[76378]
chr2,178497570,178497589,[76390]
chr2,178536772,178536790,[76417]
chr2,178570836,178570854,[76442]
chr2,178662584,178662603,[76490]
chr2,178728222,178728240,[76527]
chr2,179044349,179044367,[76634]
chr2,179391579,179391597,[76720]
chr2,179576376,179576394,[76769]
chr2,179734841,179734859,[76827]
chr2,179825066,179825084,[76866]
chr2,179956662,179956680,[76937]
chr2,179984969,179984987,[76966]
chr2,180433294,180433312,[77101]
chr2,180604885,180604904,[77180]
chr2,181101435,181101453,[77328]
chr2,181641148,181641167,[77521]
chr3,3311035,3311053,[77586]
chr3,5216477,5216495,[77625]
chr3,5596957,5596975,[77666]
chr3,7385167,7385185,[77701]
chr3,7425861,7425879,[77704]
chr3,7530960,7530978,[77727]
chr3,7789414,7789432,[77754]
chr3,8566818,8566836,[77787]
chr3,8632086,8632104,[77797]
chr3,9005594,9005612,[77950]
chr3,9271307,9271325,[78041]
chr3,9350143,9350161,[78066]
chr3,9448836,9448854,[78104]
chr3,9487903,9487921,[78123]
chr3,9546597,9546615,[78153]
chr3,9552420,9552438,[78162]
chr3,9567497,9567526,[78168]
chr3,9588672,9588690,[78183]
chr3,9677319,9677337,[78227]
chr3,9751240,9751259,[78254]
chr3,9827003,9827021,[78312]
chr3,9921808,9921826,[78370]
chr3,9944636,9944654,[78381]
chr3,10288906,10288924,[78506]
chr3,11457108,11457126,[78579]
chr3,14592289,14592307,[78622]
chr3,14958988,14959006,[78703]
chr3,15054210,15054228,[78729]
chr3,15284659,15284677,[78799]
chr3,15999789,15999808,[78840]
chr3,17798564,17798582,[78902]
chr3,18046210,18046228,[78911]
chr3,18442205,18442223,[78978]
chr3,18672639,18672657,[79002]
chr3,19201704,19201722,[79047]
chr3,19258644,19258662,[79074]
chr3,19265051,19265069,[79076]
chr3,20014753,20014771,[79270]
chr3,20018104,20018122,[79272]
chr3,20208752,20208770,[79331]
chr3,20265545,20265563,[79350]
chr3,20304596,20304615,[79359]
chr3,21225362,21225380,[79454]
chr3,21553652,21553670,[79514]
chr3,21761856,21761874,[79568]
chr3,21899638,21899656,[79631]
chr3,21965639,21965657,[79688]
chr3,22116348,22116366,[79786]
chr3,24071375,24071393,[79888]
chr3,25144989,25145007,[79917]
chr3,26483488,26483507,[79946]
chr3,27124084,27124103,[79998]
chr3,27202342,27202360,[80025]
chr3,27234705,27234723,[80052]
chr3,27512490,27512508,[80156]
chr3,27643210,27643229,[80237]
chr3,27654553,27654571,[80248]
chr3,27705261,27705279,[80281]
chr3,27941056,27941074,[80364]
chr3,28403920,28403938,[80513]
chr3,30121359,30121377,[80705]
chr3,30131505,30131524,[80707]
chr3,30164912,30164930,[80717]
chr3,30303425,30303444,[80746]
chr3,30450527,30450545,[80776]
chr3,30592842,30592861,[80817]
chr3,31004679,31004697,[80953]
chr3,31022955,31022973,[80959]
chr3,31126486,31126505,[81017]
chr3,31308927,31308946,[81052]
chr3,31328349,31328367,[81055]
chr3,31769480,31769498,[81080]
chr3,31877193,31877211,[81082]
chr3,32584701,32584720,[81179]
chr3,32630446,32630464,[81197]
chr3,32668994,32669012,[81212]
chr3,33824853,33824871,[81262]
chr3,33956500,33956518,[81280]
chr3,35757028,35757046,[81425]
chr3,35899328,35899346,[81449]
chr3,36031515,36031534,[81497]
chr3,36284785,36284803,[81540]
chr3,36469910,36469928,[81582]
chr3,36497030,36497049,[81593]
chr3,36531431,36531449,[81597]
chr3,36787940,36787959,[81641]
chr3,36840786,36840805,[81655]
chr3,37161287,37161305,[81722]
chr3,37169498,37169516,[81723]
chr3,37204859,37204877,[81750]
chr3,37229379,37229397,[81759]
chr3,37349259,37349277,[81819]
chr3,37355039,37355057,[81821]
chr3,37472738,37472756,[81852]
chr3,37502621,37502640,[81867]
chr3,37802907,37802925,[82006]
chr3,37850230,37850248,[82029]
chr3,38051487,38051505,[82111]
chr3,38130384,38130402,[82132]
chr3,38135751,38135769,[82135]
chr3,38138284,38138302,[82138]
chr3,38226260,38226278,[82159]
chr3,38258905,38258924,[82180]
chr3,38344358,38344376,[82204]
chr3,38358401,38358419,[82210]
chr3,38418673,38418692,[82236]
chr3,38423486,38423504,[82238]
chr3,38424766,38424784,[82239]
chr3,38491646,38491664,[82264]
chr3,38625825,38625843,[82307]
chr3,38696041,38696059,[82320]
chr3,38960370,38960388,[82374]
chr3,39220522,39220540,[82382]
chr3,40389010,40389028,[82443]
chr3,40480306,40480324,[82463]
chr3,40499140,40499159,[82466]
chr3,41032161,41032179,[82597]
chr3,41123193,41123212,[82633]
chr3,41183549,41183567,[82652]
chr3,41282669,41282687,[82683]
chr3,41332721,41332739,[82701]
chr3,41357128,41357146,[82706]
chr3,41364259,41364277,[82710]
chr3,41587071,41587090,[82824]
chr3,44381636,44381654,[82904]
chr3,46490123,46490141,[82932]
chr3,46625941,46625959,[82937]
chr3,47652203,47652221,[82951]
chr3,49514182,49514200,[82980]
chr3,50321079,50321097,[83053]
chr3,50402709,50402727,[83083]
chr3,50413474,50413493,[83089]
chr3,50440688,50440707,[83100]
chr3,50443643,50443661,[83104]
chr3,50607632,50607650,[83146]
chr3,50609398,50609417,[83149]
chr3,50695396,50695414,[83181]
chr3,51339925,51339943,[83358]
chr3,51764993,51765012,[83564]
chr3,51942017,51942035,[83630]
chr3,52322683,52322701,[83806]
chr3,52392791,52392810,[83842]
chr3,52505802,52505820,[83895]
chr3,52863611,52863629,[84046]
chr3,52882641,52882659,[84057]
chr3,52951695,52951714,[84091]
chr3,53038997,53039015,[84125]
chr3,53214026,53214044,[84153]
chr3,53284960,53284979,[84175]
chr3,53491952,53491971,[84214]
chr3,53528592,53528610,[84221]
chr3,54360380,54360399,[84307]
chr3,54541556,54541574,[84334]
chr3,54600787,54600805,[84365]
chr3,54765645,54765663,[84433]
chr3,55293607,55293626,[84522]
chr3,55534258,55534276,[84589]
chr3,55544124,55544142,[84594]
chr3,55650028,55650046,[84623]
chr3,55915345,55915363,[84705]
chr3,56262433,56262451,[84730]
chr3,57487537,57487555,[84780]
chr3,57576417,57576436,[84812]
chr3,58448474,58448503,[84957]
chr3,58490864,58490882,[84971]
chr3,58521679,58521697,[84993]
chr3,58565186,58565204,[85006]
chr3,58751140,58751159,[85070]
chr3,58817629,58817647,[85081]
chr3,59054949,59054967,[85123]
chr3,59107638,59107656,[85162]
chr3,59114369,59114388,[85166]
chr3,59127264,59127282,[85178]
chr3,59174723,59174741,[85206]
chr3,59225092,59225110,[85242]
chr3,59225709,59225727,[85243]
chr3,59243645,59243663,[85253]
chr3,59702799,59702817,[85318]
chr3,59856528,59856547,[85327]
chr3,60414006,60414024,[85425]
chr3,60417202,60417220,[85426]
chr3,60537485,60537503,[85510]
chr3,60551838,60551856,[85522]
chr3,60560736,60560755,[85529]
chr3,60597217,60597235,[85561]
chr3,60604023,60604042,[85567]
chr3,60763187,60763205,[85602]
chr3,60812404,60812422,[85622]
chr3,61293449,61293468,[85704]
chr3,61366275,61366293,[85736]
chr3,61391749,61391767,[85743]
chr3,61409328,61409347,[85756]
chr3,62453139,62453158,[85862]
chr3,63093032,63093050,[85903]
chr3,63534459,63534478,[85926]
chr3,63799772,63799790,[85943]
chr3,65129908,65129927,[86013]
chr3,65360661,65360679,[86043]
chr3,65411940,65411959,[86064]
chr3,65629775,65629793,[86157]
chr3,65863404,65863422,[86235]
chr3,65946550,65946568,[86278]
chr3,65962064,65962082,[86294]
chr3,65975605,65975623,[86304]
chr3,66164564,66164582,[86343]
chr3,67183342,67183361,[86468]
chr3,67487884,67487902,[86508]
chr3,68054730,68054748,[86565]
chr3,68056473,68056491,[86567]
chr3,68611308,68611326,[86651]
chr3,68647500,68647519,[86671]
chr3,68717462,68717480,[86705]
chr3,68794437,68794455,[86740]
chr3,68956662,68956680,[86790]
chr3,69009464,69009483,[86815]
chr3,69103349,69103367,[86846]
chr3,69142590,69142608,[86870]
chr3,69163000,69163018,[86884]
chr3,69168942,69168960,[86889]
chr3,69238586,69238604,[86935]
chr3,69330148,69330166,[86964]
chr3,69468233,69468252,[87007]
chr3,69481952,69481971,[87014]
chr3,69533412,69533430,[87044]
chr3,69544010,69544028,[87047]
chr3,69576995,69577013,[87062]
chr3,69717688,69717706,[87118]
chr3,70870222,70870240,[87193]
chr3,71564985,71565003,[87199]
chr3,75299532,75299551,[87277]
chr3,75682961,75682980,[87333]
chr3,76293103,76293121,[87452]
chr3,78292215,78292234,[87473]
chr3,78949493,78949511,[87539]
chr3,78991055,78991073,[87556]
chr3,79024369,79024387,[87566]
chr3,79075262,79075280,[87584]
chr3,79127885,79127903,[87610]
chr3,79158350,79158369,[87624]
chr3,79193175,79193193,[87647]
chr3,79278140,79278158,[87716]
chr3,79516343,79516361,[87794]
chr3,79542737,79542755,[87812]
chr3,79900501,79900519,[87921]
chr3,79937044,79937062,[87943]
chr3,80674123,80674141,[88022]
chr3,80809813,80809831,[88039]
chr3,80812500,80812518,[88042]
chr3,81684814,81684832,[88195]
chr3,82176671,82176690,[88300]
chr3,82262220,82262238,[88315]
chr3,82308814,82308832,[88324]
chr3,82808209,82808227,[88374]
chr3,83139965,83139983,[88432]
chr3,83482097,83482115,[88467]
chr3,83875165,83875183,[88533]
chr3,84038605,84038623,[88618]
chr3,84068088,84068106,[88640]
chr3,84068131,84068149,[88640]
chr3,84176230,84176248,[88681]
chr3,84314924,84314942,[88726]
chr3,84334214,84334232,[88732]
chr3,84619900,84619919,[88856]
chr3,84826572,84826590,[88974]
chr3,84909569,84909587,[89019]
chr3,84923363,84923381,[89026]
chr3,84968878,84968896,[89045]
chr3,85611503,85611521,[89155]
chr3,85924369,85924387,[89229]
chr3,86189106,86189125,[89298]
chr3,86786514,86786532,[89422]
chr3,86793130,86793148,[89427]
chr3,88459836,88459854,[90038]
chr3,88510242,88510260,[90076]
chr3,88536637,88536655,[90090]
chr3,88579551,88579569,[90110]
chr3,88659876,88659894,[90153]
chr3,89148210,89148229,[90216]
chr3,89494306,89494324,[90397]
chr3,89633100,89633119,[90457]
chr3,89835995,89836013,[90525]
chr3,90304598,90304616,[90718]
chr3,90394753,90394771,[90756]
chr3,90595600,90595619,[90842]
chr3,92082064,92082083,[90927]
chr3,92771793,92771812,[90951]
chr3,94366948,94366966,[91110]
chr3,94638223,94638241,[91220]
chr3,95949400,95949419,[91633]
chr3,95972384,95972402,[91648]
chr3,96100375,96100394,[91705]
chr3,96522335,96522353,[91790]
chr3,96813244,96813262,[91922]
chr3,97203659,97203677,[92022]
chr3,97655141,97655159,[92111]
chr3,97734361,97734379,[92134]
chr3,97796733,97796751,[92156]
chr3,97932916,97932935,[92203]
chr3,98054081,98054099,[92306]
chr3,98062760,98062778,[92320]
chr3,98353940,98353959,[92434]
chr3,98389608,98389626,[92449]
chr3,98969133,98969151,[92487]
chr3,99448191,99448209,[92558]
chr3,100014156,100014174,[92588]
chr3,100364340,100364358,[92626]
chr3,100610165,100610184,[92741]
chr3,101004056,101004074,[92861]
chr3,101072602,101072620,[92908]
chr3,101289539,101289557,[93007]
chr3,101323019,101323037,[93039]
chr3,101500112,101500130,[93105]
chr3,101627156,101627175,[93176]
chr3,101716479,101716497,[93225]
chr3,101856188,101856206,[93277]
chr3,102481675,102481693,[93426]
chr3,102749163,102749181,[93484]
chr3,103138649,103138667,[93555]
chr3,103322615,103322633,[93610]
chr3,103520926,103520945,[93676]
chr3,103648722,103648740,[93716]
chr3,103740461,103740479,[93744]
chr3,103753160,103753178,[93749]
chr3,103781022,103781040,[93764]
chr3,103801721,103801739,[93784]
chr3,103809932,103809950,[93796]
chr3,103998932,103998951,[93890]
chr3,104078865,104078883,[93899]
chr3,104160754,104160772,[93910]
chr3,104256423,104256441,[93933]
chr3,104297308,104297327,[93940]
chr3,104445864,104445882,[93979]
chr3,104466340,104466358,[93986]
chr3,104565797,104565816,[94023]
chr3,105078014,105078032,[94237]
chr3,105438788,105438806,[94300]
chr3,105751281,105751300,[94394]
chr3,105873013,105873031,[94486]
chr3,105927241,105927259,[94522]
chr3,106003396,106003415,[94551]
chr3,106320310,106320329,[94565]
chr3,107206244,107206263,[94798]
chr3,107214745,107214763,[94804]
chr3,107834456,107834475,[95046]
chr3,107849209,107849227,[95054]
chr3,107946512,107946531,[95093]
chr3,107986248,107986267,[95106]
chr3,107999598,107999617,[95111]
chr3,108027036,108027054,[95127]
chr3,108109901,108109919,[95162]
chr3,108113816,108113834,[95165]
chr3,108323103,108323121,[95268]
chr3,108330614,108330632,[95271]
chr3,108635614,108635632,[95363]
chr3,108653096,108653114,[95366]
chr3,108864398,108864416,[95448]
chr3,109011265,109011284,[95525]
chr3,109058089,109058108,[95556]
chr3,109252319,109252337,[95611]
chr3,109464652,109464670,[95719]
chr3,109478542,109478560,[95727]
chr3,109697847,109697865,[95779]
chr3,109719408,109719426,[95785]
chr3,109754450,109754469,[95795]
chr3,109771743,109771761,[95801]
chr3,110149333,110149351,[95835]
chr3,113657060,113657078,[95878]
chr3,114244924,114244942,[95884]
chr3,114747844,114747863,[95891]
chr3,114908865,114908883,[95900]
chr3,115902550,115902568,[96116]
chr3,115951888,115951906,[96135]
chr3,115972688,115972706,[96147]
chr3,116055097,116055116,[96185]
chr3,116108586,116108604,[96202]
chr3,116327423,116327441,[96289]
chr3,116630348,116630367,[96432]
chr3,116919839,116919857,[96535]
chr3,116982397,116982415,[96546]
chr3,117116394,117116412,[96569]
chr3,117853855,117853873,[96641]
chr3,118691549,118691568,[96678]
chr3,119795601,119795619,[96742]
chr3,119814990,119815009,[96747]
chr3,120457793,120457811,[96770]
chr3,120982818,120982836,[96797]
chr3,121224254,121224272,[96848]
chr3,121224594,121224613,[96848]
chr3,121365407,121365425,[96911]
chr3,121553461,121553479,[97031]
chr3,121603227,121603245,[97061]
chr3,121682601,121682619,[97100]
chr3,122049238,122049256,[97260]
chr3,122139357,122139376,[97299]
chr3,122336773,122336792,[97353]
chr3,122349369,122349387,[97362]
chr3,122417491,122417509,[97398]
chr3,122502754,122502772,[97449]
chr3,122593182,122593212,[97488]
chr3,122649179,122649197,[97518]
chr3,123181092,123181110,[97674]
chr3,123335081,123335099,[97720]
chr3,123356592,123356611,[97735]
chr3,123449758,123449777,[97773]
chr3,123478366,123478384,[97779]
chr3,123893467,123893486,[97813]
chr3,124272577,124272595,[97825]
chr3,124501520,124501538,[97838]
chr3,124770459,124770477,[97850]
chr3,125426217,125426235,[97894]
chr3,125819873,125819891,[97907]
chr3,126608995,126609013,[97977]
chr3,126695533,126695551,[98043]
chr3,126958221,126958240,[98133]
chr3,126981396,126981414,[98140]
chr3,127014069,127014087,[98155]
chr3,127153596,127153614,[98188]
chr3,127257758,127257776,[98209]
chr3,127526114,127526132,[98270]
chr3,127634471,127634489,[98301]
chr3,127787488,127787506,[98343]
chr3,127862940,127862959,[98389]
chr3,127918368,127918386,[98421]
chr3,127930332,127930351,[98429]
chr3,128122677,128122696,[98454]
chr3,128155199,128155217,[98460]
chr3,129182147,129182165,[98515]
chr3,129332428,129332446,[98564]
chr3,129488640,129488658,[98627]
chr3,129594856,129594874,[98688]
chr3,129639925,129639944,[98714]
chr3,129650308,129650326,[98721]
chr3,130073565,130073583,[98865]
chr3,130125913,130125931,[98876]
chr3,130380401,130380419,[98927]
chr3,130812496,130812514,[99021]
chr3,130920832,130920856,[99063]
chr3,130946679,130946697,[99079]
chr3,130991660,130991678,[99097]
chr3,131065124,131065142,[99120]
chr3,131140295,131140313,[99163]
chr3,131176960,131176978,[99189]
chr3,131589421,131589439,[99330]
chr3,131610252,131610270,[99338]
chr3,131713000,131713018,[99370]
chr3,131921383,131921401,[99413]
chr3,132125575,132125593,[99465]
chr3,132171714,132171732,[99473]
chr3,132698408,132698427,[99523]
chr3,132802603,132802622,[99551]
chr3,132929558,132929576,[99595]
chr3,133347628,133347646,[99685]
chr3,133359915,133359933,[99688]
chr3,133486697,133486715,[99726]
chr3,133520983,133521002,[99746]
