chr,start,end,min_dist_to_HH
chr4,9009549,9009572,359705.0
chr4,9009592,9009607,359748.0
chr4,9423366,9423385,347801.0
chr4,10161654,10161668,390450.0
chr4,10444548,10444567,536804.0
chr4,10675291,10675328,306043.0
chr4,10770110,10770129,211242.0
chr4,10912888,10912921,68450.0
chr4,10912938,10912960,68411.0
chr4,11135272,11135292,11451.0
chr4,11135307,11135336,11407.0
chr4,11135558,11135577,11166.0
chr4,11135619,11135641,11102.0
chr4,11322767,11322781,176006.0
chr4,11347597,11347611,151425.0
chr4,11347680,11347696,151340.0
chr4,11485630,11485649,13387.0
chr4,11493292,11493313,5723.0
chr4,11559297,11559326,60243.0
chr4,11610018,11610038,110964.0
chr4,11610040,11610073,110986.0
chr4,11610276,11610298,111222.0
chr4,11704217,11704249,205163.0
chr4,11721171,11721188,222117.0
chr4,11721192,11721207,222138.0
chr4,11721320,11721345,222266.0
chr4,11721656,11721675,222602.0
chr4,11900273,11900304,146407.0
chr4,11965860,11965884,80827.0
chr4,12088040,12088054,41311.0
chr4,12850349,12850377,668942.0
chr4,12850471,12850497,668822.0
chr4,12850638,12850665,668654.0
chr4,14826777,14826792,1118983.0
chr4,15273199,15273213,672562.0
chr4,15273589,15273624,672151.0
chr4,15281133,15281159,664616.0
chr4,15281188,15281207,664568.0
chr4,15294994,15295008,650767.0
chr4,15300420,15300442,645333.0
chr4,15305977,15305991,639784.0
chr4,15307077,15307132,638643.0
chr4,15307197,15307232,638543.0
chr4,15307387,15307416,638359.0
chr4,15317250,15317264,628511.0
chr4,15317504,15317524,628251.0
chr4,15317606,15317621,628154.0
chr4,15929252,15929286,16489.0
chr4,16162669,16162718,175942.0
chr4,19785878,19785897,88824.0
chr4,19785950,19785966,88896.0
chr4,19895950,19895969,36465.0
chr4,19926248,19926274,6160.0
chr4,19928461,19928498,3936.0
chr4,21183714,21183751,543477.0
chr4,21767262,21767276,40016.0
chr4,22467949,22467964,740703.0
chr4,24497069,24497103,124113.0
chr4,25136411,25136425,201845.0
chr4,25495162,25495181,156873.0
chr4,27891766,27891798,1077573.0
chr4,28570818,28570867,398504.0
chr4,28570873,28570892,398479.0
chr4,28570936,28570951,398420.0
chr4,30965405,30965422,1167610.0
chr4,31963752,31963768,169264.0
chr4,32055382,32055418,77614.0
chr4,32126981,32127000,6032.0
chr4,32127058,32127087,5945.0
chr4,32149430,32149445,16379.0
chr4,32164821,32164835,31770.0
chr4,32216655,32216683,33181.0
chr4,32216791,32216824,33040.0
chr4,32250968,32250999,1086.0
chr4,32251014,32251028,1132.0
chr4,32258566,32258588,8684.0
chr4,32258605,32258633,8723.0
chr4,32263242,32263258,13360.0
chr4,32281547,32281566,31665.0
chr4,32281606,32281628,31724.0
chr4,32288099,32288118,38217.0
chr4,32291834,32291867,41952.0
chr4,32335688,32335705,6895.0
chr4,32336027,32336043,6557.0
chr4,32336055,32336087,6513.0
chr4,32343739,32343761,1120.0
chr4,32344139,32344165,1520.0
chr4,32351607,32351634,8988.0
chr4,32351827,32351855,9208.0
chr4,32351885,32351913,9266.0
chr4,32387788,32387802,45169.0
chr4,32405248,32405275,62629.0
chr4,32405434,32405454,62815.0
chr4,32424671,32424685,82052.0
chr4,32425169,32425196,82550.0
chr4,32425198,32425220,82579.0
chr4,32481807,32481826,139188.0
chr4,32560646,32560674,218027.0
chr4,32614951,32614985,272332.0
chr4,32657186,32657208,314567.0
chr4,32748436,32748452,405817.0
chr4,32748454,32748473,405835.0
chr4,32800504,32800523,457885.0
chr4,33291977,33292006,83633.0
chr4,33309738,33309785,65854.0
chr4,33989039,33989055,613382.0
chr4,33989073,33989087,613416.0
chr4,35071780,35071799,59139.0
chr4,35138084,35138098,7128.0
chr4,35140463,35140482,9507.0
chr4,35140633,35140708,9677.0
chr4,35226380,35226419,95424.0
chr4,40270005,40270019,410465.0
chr4,40301125,40301142,379342.0
chr4,40721068,40721096,40565.0
chr4,40781236,40781265,100733.0
chr4,40782081,40782127,101578.0
chr4,40833627,40833649,153124.0
chr4,40833658,40833695,153155.0
chr4,40834322,40834344,153819.0
chr4,40834354,40834377,153851.0
chr4,40839034,40839073,158531.0
chr4,40876300,40876332,195797.0
chr4,41124741,41124757,132198.0
chr4,41523192,41523211,181733.0
chr4,42767266,42767282,194544.0
chr4,43000281,43000296,37849.0
chr4,43005900,43005915,32230.0
chr4,43025563,43025585,12560.0
chr4,43457027,43457046,418864.0
chr4,43482073,43482097,443910.0
chr4,43492734,43492784,454571.0
chr4,43562435,43562457,524272.0
chr4,43724976,43724991,546445.0
chr4,43725046,43725062,546374.0
chr4,43788153,43788167,483269.0
chr4,43788249,43788268,483168.0
chr4,43936962,43936984,334452.0
chr4,43960448,43960493,310943.0
chr4,43960767,43960803,310633.0
chr4,44012594,44012616,258820.0
chr4,44022182,44022197,249239.0
chr4,44022431,44022464,248972.0
chr4,44045151,44045178,226258.0
chr4,44045254,44045268,226168.0
chr4,44065347,44065367,206069.0
chr4,44159925,44159957,111479.0
chr4,44168601,44168620,102816.0
chr4,44202839,44202858,68578.0
chr4,44756063,44756103,217733.0
chr4,44756433,44756467,217369.0
chr4,45018446,45018465,44592.0
chr4,45108348,45108366,134494.0
chr4,45530682,45530698,556828.0
chr4,46151927,46151947,610023.0
chr4,46196574,46196593,565377.0
chr4,46388931,46388969,373001.0
chr4,46499228,46499288,262682.0
chr4,46507788,46507833,254137.0
chr4,46507977,46507996,253974.0
chr4,46508184,46508213,253757.0
chr4,46566936,46566978,194992.0
chr4,46584509,46584542,177428.0
chr4,47001299,47001318,239311.0
chr4,47001596,47001610,239608.0
chr4,47272553,47272567,510565.0
chr4,47272820,47272835,510832.0
chr4,47314091,47314141,552103.0
chr4,47320179,47320201,558191.0
chr4,48034653,48034681,21812.0
chr4,48043697,48043728,30856.0
chr4,48075010,48075029,62169.0
chr4,48075338,48075364,62497.0
chr4,48470922,48470959,458081.0
chr4,49139026,49139045,1126185.0
chr4,49139109,49139123,1126268.0
chr4,49631766,49631797,1618925.0
chr4,49631814,49631860,1618973.0
chr4,52229870,52229885,943240.0
chr4,52438718,52438740,1152088.0
chr4,52439105,52439120,1152475.0
chr4,53158568,53158637,1871938.0
chr4,53218099,53218144,1931469.0
chr4,55343483,55343524,2559873.0
chr4,55398117,55398145,2505252.0
chr4,55398156,55398172,2505225.0
chr4,55398195,55398217,2505180.0
chr4,55443550,55443564,2459833.0
chr4,55532629,55532649,2370748.0
chr4,56555468,56555490,1347907.0
chr4,56558085,56558099,1345298.0
chr4,56558303,56558340,1345057.0
chr4,56733144,56733163,1170234.0
chr4,56916093,56916107,987290.0
chr4,57091536,57091552,811845.0
chr4,57301366,57301430,601967.0
chr4,57673502,57673524,229873.0
chr4,57681564,57681588,221809.0
chr4,57785021,57785035,118362.0
chr4,57785067,57785086,118311.0
chr4,57813530,57813549,89848.0
chr4,57832610,57832628,70769.0
chr4,57832633,57832647,70750.0
chr4,59156811,59156825,11164.0
chr4,59157403,59157422,10567.0
chr4,59190693,59190715,22686.0
chr4,59190775,59190797,22768.0
chr4,59190907,59190926,22900.0
chr4,59204941,59204960,36934.0
chr4,59254490,59254504,86483.0
chr4,59254531,59254545,86524.0
chr4,59254600,59254614,86593.0
chr4,59260957,59261001,92950.0
chr4,59261570,59261599,93563.0
chr4,59265985,59266001,97978.0
chr4,59266346,59266360,98339.0
chr4,59278681,59278700,110674.0
chr4,59291153,59291169,123146.0
chr4,59295365,59295396,127358.0
chr4,59331263,59331289,163256.0
chr4,59331928,59331961,163921.0
chr4,59360835,59360860,167630.0
chr4,59544943,59544976,16435.0
chr4,59682410,59682425,28355.0
chr4,60456420,60456446,802365.0
chr4,60456464,60456491,802409.0
chr4,60456519,60456565,802464.0
chr4,62287363,62287410,218388.0
chr4,62355582,62355602,150196.0
chr4,62355594,62355648,150150.0
chr4,62407404,62407436,98362.0
chr4,62407448,62407462,98336.0
chr4,62407524,62407553,98245.0
chr4,62407715,62407754,98044.0
chr4,62407897,62407921,97877.0
chr4,62536680,62536696,30864.0
chr4,62536826,62536842,31010.0
chr4,62562046,62562073,56230.0
chr4,62594258,62594272,88442.0
chr4,62740775,62740789,5999.0
chr4,62756745,62756764,21969.0
chr4,62806301,62806315,71525.0
chr4,62807017,62807042,72241.0
chr4,63385650,63385674,650874.0
chr4,63386119,63386135,651343.0
chr4,63562415,63562438,827639.0
chr4,63842359,63842385,1107583.0
chr4,63860103,63860125,1125327.0
chr4,63860303,63860353,1125527.0
chr4,64112130,64112150,1377354.0
chr4,64112281,64112306,1377505.0
chr4,65114011,65114039,2379235.0
chr4,67208664,67208683,1569382.0
chr4,68969731,68969765,191648.0
chr4,69567757,69567778,789674.0
chr4,69567870,69567884,789787.0
chr4,71291129,71291148,694456.0
chr4,71291793,71291807,695120.0
chr4,71817853,71817875,1221180.0
chr4,71817881,71817900,1221208.0
chr4,71817910,71817932,1221237.0
chr4,72201239,72201253,1604566.0
chr4,72851065,72851087,2254392.0
chr4,72990013,72990035,2393340.0
chr4,73755504,73755523,3158831.0
chr4,74251563,74251582,3654890.0
chr4,74251700,74251719,3655027.0
chr4,78313453,78313475,1918141.0
chr4,78313478,78313500,1918116.0
chr4,78313520,78313560,1918056.0
chr4,79486407,79486421,745195.0
chr4,80708399,80708436,476765.0
chr4,80708443,80708470,476809.0
chr4,80708475,80708491,476841.0
chr4,81462609,81462637,216295.0
chr4,81462653,81462675,216257.0
chr4,82773708,82773730,597155.0
chr4,82773750,82773772,597113.0
chr4,82773805,82773821,597064.0
chr4,82773825,82773852,597033.0
chr4,82773859,82773896,596989.0
chr4,83315332,83315346,55539.0
chr4,83315367,83315386,55499.0
chr4,83327964,83328005,42880.0
chr4,83339543,83339584,31301.0
chr4,83354704,83354723,16162.0
chr4,83354750,83354808,16077.0
chr4,83432803,83432819,61900.0
chr4,83486715,83486735,115812.0
chr4,83525023,83525052,154120.0
chr4,83570547,83570569,199644.0
chr4,83596795,83596811,225892.0
chr4,85840076,85840146,291102.0
chr4,86575483,86575507,255993.0
chr4,86611296,86611312,291806.0
chr4,86612358,86612377,292868.0
chr4,86612510,86612543,293020.0
chr4,86651999,86652053,332509.0
chr4,86748098,86748112,428608.0
chr4,86748189,86748283,428699.0
chr4,86886167,86886181,566677.0
chr4,86886682,86886696,567192.0
chr4,87313162,87313177,993672.0
chr4,87368322,87368338,1048832.0
chr4,87984190,87984209,883408.0
chr4,87984458,87984472,883145.0
chr4,88003302,88003317,864300.0
chr4,88003640,88003659,863958.0
chr4,88033047,88033075,834542.0
chr4,88033290,88033318,834299.0
chr4,88034532,88034560,833057.0
chr4,88045082,88045117,822500.0
chr4,88046637,88046661,820956.0
chr4,88078930,88078955,788662.0
chr4,88079051,88079082,788535.0
chr4,88120339,88120361,747256.0
chr4,88167251,88167290,700327.0
chr4,88167303,88167319,700298.0
chr4,88302373,88302387,565230.0
chr4,88302407,88302475,565142.0
chr4,88550496,88550535,317082.0
chr4,88641088,88641114,226503.0
chr4,88693419,88693493,174124.0
chr4,88693742,88693764,173853.0
chr4,88727310,88727326,140291.0
chr4,88727438,88727468,140149.0
chr4,88738557,88738583,129034.0
chr4,88738591,88738605,129012.0
chr4,88738823,88738847,128770.0
chr4,88761885,88761924,105693.0
chr4,88794009,88794055,73562.0
chr4,88805708,88805754,61863.0
chr4,88864703,88864722,2895.0
chr4,89137965,89137984,270329.0
chr4,89550572,89550588,682936.0
chr4,89550626,89550648,682990.0
chr4,90131532,90131551,708642.0
chr4,91001036,91001073,160825.0
chr4,91638026,91638063,301564.0
chr4,91638191,91638216,301729.0
chr4,91638752,91638784,302290.0
chr4,91638796,91638823,302334.0
chr4,91638855,91638890,302393.0
chr4,95052512,95052534,68127.0
chr4,95087539,95087558,33103.0
chr4,95215408,95215430,94729.0
chr4,97612277,97612321,668487.0
chr4,97612327,97612358,668450.0
chr4,97657874,97657889,622919.0
chr4,97772806,97772826,507982.0
chr4,98040341,98040357,240451.0
chr4,98040541,98040555,240253.0
chr4,98040606,98040666,240142.0
chr4,98291080,98291112,8797.0
chr4,98291187,98291217,8904.0
chr4,98322287,98322301,40004.0
chr4,98383375,98383409,53264.0
chr4,98444832,98444854,8038.0
chr4,98923144,98923164,486350.0
chr4,98923582,98923602,486788.0
chr4,99437966,99437980,1001172.0
chr4,100028720,100028734,924222.0
chr4,100028915,100028937,924019.0
chr4,100269850,100269869,683087.0
chr4,101167774,101167803,18212.0
chr4,101167805,101167822,18193.0
chr4,101187279,101187313,1246.0
chr4,101194327,101194370,8294.0
chr4,101196650,101196683,10617.0
chr4,101202624,101202640,14712.0
chr4,101202721,101202735,14617.0
chr4,101213586,101213605,3747.0
chr4,101244386,101244416,27015.0
chr4,101244612,101244640,27241.0
chr4,101244650,101244670,27279.0
chr4,101245004,101245026,27633.0
chr4,101245068,101245105,27697.0
chr4,101253177,101253260,35806.0
chr4,101261015,101261034,43644.0
chr4,101298483,101298507,81112.0
chr4,101298642,101298669,81271.0
chr4,101320552,101320591,71264.0
chr4,101320648,101320664,71191.0
chr4,101320867,101320890,70965.0
chr4,101507842,101507861,115969.0
chr4,102507436,102507458,9715.0
chr4,102507593,102507610,9563.0
chr4,102569491,102569507,52300.0
chr4,102569853,102569893,52662.0
chr4,102569916,102569932,52725.0
chr4,102607824,102607840,28171.0
chr4,102711448,102711467,29064.0
chr4,102982784,102982852,172057.0
chr4,102982907,102982926,171983.0
chr4,102982966,102982988,171921.0
chr4,102989549,102989587,165322.0
chr4,102991011,102991027,163882.0
chr4,103119932,103119948,34961.0
chr4,103120105,103120124,34785.0
chr4,103120354,103120373,34536.0
chr4,103120385,103120405,34504.0
chr4,104092404,104092429,288922.0
chr4,104092556,104092592,289074.0
chr4,104850830,104850867,482444.0
chr4,106794143,106794157,6259.0
chr4,106828295,106828309,40411.0
chr4,106839279,106839295,51395.0
chr4,106881440,106881462,93556.0
chr4,106910154,106910170,122270.0
chr4,106910300,106910314,122416.0
chr4,106935085,106935132,147201.0
chr4,106970858,106970880,182974.0
chr4,107179518,107179544,391634.0
chr4,107253856,107253870,465972.0
chr4,107260080,107260099,472196.0
chr4,107314115,107314137,526231.0
chr4,107314148,107314164,526264.0
chr4,107923797,107923819,147814.0
chr4,108301414,108301455,229762.0
chr4,108301482,108301520,229830.0
chr4,108318562,108318576,246910.0
chr4,108318770,108318814,247118.0
chr4,108318878,108318892,247226.0
chr4,108318986,108319002,247334.0
chr4,108319133,108319155,247481.0
chr4,108319188,108319244,247536.0
chr4,108327977,108327991,256325.0
chr4,108460566,108460582,388914.0
chr4,108579177,108579196,381445.0
chr4,108638747,108638784,321857.0
chr4,108638858,108638878,321763.0
chr4,108781607,108781637,179004.0
chr4,108781661,108781685,178956.0
chr4,108833798,108833820,126821.0
chr4,108987589,108987611,12315.0
chr4,108987628,108987661,12265.0
chr4,109079888,109079903,79944.0
chr4,109670315,109670329,389905.0
chr4,109670493,109670515,390083.0
chr4,109670580,109670596,390170.0
chr4,111574362,111574377,2293952.0
chr4,114214317,114214354,2239129.0
chr4,114652431,114652446,1801037.0
chr4,115838768,115838785,614698.0
chr4,116008656,116008681,444802.0
chr4,116008704,116008728,444755.0
chr4,116009005,116009044,444439.0
chr4,116015612,116015646,437837.0
chr4,116053421,116053444,400039.0
chr4,116053780,116053798,399685.0
chr4,116074654,116074674,378809.0
chr4,116075293,116075316,378167.0
chr4,116168663,116168679,284804.0
chr4,116168842,116168864,284619.0
chr4,116556019,116556041,70698.0
chr4,116556057,116556085,70654.0
chr4,116558155,116558215,68524.0
chr4,116685946,116685965,18001.0
chr4,116720407,116720421,16423.0
chr4,116720544,116720560,16560.0
chr4,116789206,116789226,85222.0
chr4,116789285,116789307,85301.0
chr4,117156329,117156344,16964.0
chr4,117182720,117182790,43355.0
chr4,117189551,117189570,50186.0
chr4,117189586,117189623,50221.0
chr4,117189696,117189715,50331.0
chr4,117189778,117189792,50413.0
chr4,117189861,117189875,50496.0
chr4,117190256,117190270,50891.0
chr4,117201974,117202004,62609.0
chr4,117202355,117202398,62990.0
chr4,117202710,117202724,63345.0
chr4,117210395,117210431,71030.0
chr4,117210686,117210712,71321.0
chr4,117210959,117210974,71594.0
chr4,119127161,119127205,718088.0
chr4,119339017,119339031,781213.0
chr4,119415670,119415685,704559.0
chr4,119540457,119540489,579755.0
chr4,120826189,120826205,32516.0
chr4,120952030,120952046,26506.0
chr4,120975023,120975045,49499.0
chr4,120986808,120986834,61284.0
chr4,121002546,121002562,77022.0
chr4,121004545,121004652,79021.0
chr4,121004690,121004721,79166.0
chr4,121004809,121004823,79285.0
chr4,121005010,121005032,79486.0
chr4,121196479,121196501,270955.0
chr4,121209187,121209213,283663.0
chr4,121209289,121209311,283765.0
chr4,122214190,122214209,720107.0
chr4,122898634,122898673,35643.0
chr4,122898685,122898739,35577.0
chr4,123577497,123577513,5545.0
chr4,124937153,124937175,1257282.0
chr4,125123439,125123458,1070999.0
chr4,126148320,126148347,46110.0
chr4,126201881,126201900,7406.0
chr4,126211771,126211791,17296.0
chr4,126677363,126677382,345129.0
chr4,126813280,126813299,209212.0
chr4,127008753,127008772,13739.0
chr4,127015569,127015588,6923.0
chr4,127061290,127061325,38761.0
chr4,128547587,128547612,187904.0
chr4,128547627,128547649,187867.0
chr4,128618701,128618737,116779.0
chr4,128619060,128619076,116440.0
chr4,128711662,128711686,23830.0
chr4,128981141,128981166,240109.0
chr4,129033276,129033313,216350.0
chr4,129034975,129035030,214633.0
chr4,129189753,129189776,59887.0
chr4,129344685,129344711,95004.0
chr4,129344880,129344926,95199.0
chr4,129365071,129365085,115390.0
chr4,129365331,129365377,115650.0
chr4,129406748,129406763,157067.0
chr4,129558855,129558874,11778.0
chr4,129575536,129575565,4866.0
chr4,129575587,129575608,4917.0
chr4,129619274,129619294,22310.0
chr4,129701757,129701776,60135.0
chr4,129742467,129742481,63082.0
chr4,129771045,129771090,34473.0
chr4,129785523,129785542,20021.0
chr4,129793911,129793954,11609.0
chr4,129794346,129794377,11186.0
chr4,129821568,129821587,6603.0
chr4,129877263,129877279,49055.0
chr4,129883132,129883148,54924.0
chr4,129914428,129914444,86220.0
chr4,129957603,129957653,129395.0
chr4,129957863,129957937,129655.0
chr4,130107399,130107429,279191.0
chr4,130107872,130107894,279664.0
chr4,130658190,130658205,241735.0
chr4,130723903,130723952,175988.0
chr4,130902670,130902692,2712.0
chr4,130902693,130902707,2735.0
chr4,130913274,130913293,13316.0
chr4,130914349,130914368,14391.0
chr4,130919253,130919291,19295.0
chr4,131873346,131873374,480359.0
chr4,132008074,132008088,345645.0
chr4,132033305,132033331,320402.0
chr4,132040198,132040212,313521.0
chr4,132040559,132040580,313153.0
chr4,132269122,132269183,84550.0
chr4,132269705,132269719,84014.0
chr4,132269754,132269786,83947.0
chr4,132345259,132345274,8459.0
chr4,132464106,132464120,110354.0
chr4,132515345,132515359,143921.0
chr4,132515446,132515473,143807.0
chr4,132515799,132515815,143465.0
chr4,132586485,132586499,72781.0
chr4,132586586,132586614,72666.0
chr4,132586656,132586687,72593.0
chr4,132586834,132586901,72379.0
chr4,132628787,132628812,30468.0
chr4,132647634,132647648,11632.0
chr4,132647687,132647708,11572.0
chr4,132732682,132732748,73383.0
chr4,132768117,132768142,108818.0
chr4,133011868,133011892,170739.0
chr4,133096818,133096840,85791.0
