,chr,TnG_start,TnG_end,strand
13306,chr16,52182306,52182326,-
13307,chr16,52194525,52194546,-
13308,chr16,52194579,52194653,-
13309,chr16,52194721,52194751,-
13310,chr16,52194828,52194874,-
13311,chr16,52194978,52194993,-
13312,chr16,52199630,52199659,-
13313,chr16,52199663,52199679,-
13314,chr16,52199769,52199784,+
13315,chr16,52200186,52200253,-
13316,chr16,52200254,52200310,-
13317,chr16,52200741,52200758,-
13318,chr16,52200850,52200865,+
13319,chr16,52468430,52468459,+
13320,chr16,55582980,55582997,-
13321,chr16,55631420,55631435,+
13322,chr16,55637239,55637254,+
13323,chr16,55820278,55820293,-
13324,chr16,55820858,55820873,+
13325,chr16,55820879,55820899,+
13326,chr16,55838280,55838303,+
13327,chr16,55839501,55839541,+
13328,chr16,55852970,55852990,+
13329,chr16,55863270,55863290,+
13330,chr16,55863400,55863432,+
13331,chr16,55863441,55863493,-
13332,chr16,55934108,55934129,+
13333,chr16,55934190,55934213,+
13334,chr16,55947586,55947623,-
13335,chr16,55947935,55947955,+
13336,chr16,55948078,55948093,+
13337,chr16,55948112,55948135,+
13338,chr16,55948626,55948642,-
13339,chr16,55948786,55948820,-
13340,chr16,55948924,55948940,+
13341,chr16,55949170,55949192,+
13342,chr16,55949406,55949422,-
13343,chr16,55949592,55949608,-
13344,chr16,55949937,55949984,-
13345,chr16,55950145,55950162,-
13346,chr16,55950843,55950858,-
13347,chr16,55951380,55951416,-
13348,chr16,55951417,55951432,-
13349,chr16,55952043,55952058,+
13350,chr16,55952183,55952209,+
13351,chr16,55952436,55952470,+
13352,chr16,55953239,55953255,+
13353,chr16,55953330,55953387,-
13354,chr16,55953393,55953420,-
13355,chr16,55953421,55953459,-
13356,chr16,55966172,55966192,+
13357,chr16,55975006,55975021,-
13358,chr16,55975043,55975068,-
13359,chr16,56029045,56029065,+
13360,chr16,56038055,56038070,+
13361,chr16,56064513,56064553,+
13362,chr16,56064698,56064715,-
13363,chr16,56068595,56068610,+
13364,chr16,56068762,56068785,-
13365,chr16,56070251,56070339,+
13366,chr16,56075021,56075042,-
13367,chr16,56075045,56075082,.
13368,chr16,56076187,56076235,-
13369,chr16,56076243,56076258,-
13370,chr16,57167431,57167461,-
13371,chr16,57231903,57231920,+
13372,chr16,57332704,57332760,+
13373,chr16,57332768,57332783,+
13374,chr16,57332795,57332810,+
13375,chr16,57332887,57332902,+
13376,chr16,57332904,57332937,-
13377,chr16,57422304,57422324,-
13378,chr16,57422872,57422889,+
13379,chr16,57465300,57465320,+
13380,chr16,57465377,57465397,-
13381,chr16,57470707,57470727,+
13382,chr16,57470870,57470891,+
13383,chr16,57470912,57470927,+
13384,chr16,57495564,57495579,+
13385,chr16,57495799,57495814,+
13386,chr16,57495872,57495892,-
13387,chr16,57496002,57496023,-
13388,chr16,57535130,57535153,-
13389,chr16,57607009,57607056,-
13390,chr16,57607159,57607179,-
13391,chr16,58543042,58543061,+
13392,chr16,58546039,58546059,-
13393,chr16,59460150,59460169,-
13394,chr16,59515667,59515682,+
13395,chr16,59515929,59515987,+
13396,chr16,59516082,59516099,-
13397,chr16,59517480,59517500,+
13398,chr16,59518059,59518074,-
13399,chr16,59639512,59639532,-
13400,chr16,59639710,59639725,+
13401,chr16,60075624,60075689,+
13402,chr16,62786358,62786373,+
13403,chr16,62786378,62786407,-
13404,chr16,62847366,62847423,-
13405,chr16,62940732,62940765,+
13406,chr16,64647793,64647808,+
13407,chr16,64757281,64757306,+
13408,chr16,64759163,64759183,-
13409,chr16,64759285,64759305,-
13410,chr16,64759513,64759530,-
13411,chr16,64766794,64766814,-
13412,chr16,64766973,64766993,-
13413,chr16,64767159,64767179,+
13414,chr16,64770234,64770263,+
13415,chr16,64789883,64789900,-
13416,chr16,64789982,64789997,+
13417,chr16,64800435,64800451,-
13418,chr16,64801700,64801721,-
13419,chr16,64836241,64836263,+
13420,chr16,64836376,64836397,+
13421,chr16,64836598,64836631,-
13422,chr16,64836657,64836672,-
13423,chr16,64836675,64836692,+
13424,chr16,64836832,64836855,+
13425,chr16,64852770,64852794,-
13426,chr16,64872867,64872909,-
13427,chr16,64873155,64873170,-
13428,chr16,64873282,64873332,+
13429,chr16,64873780,64873797,+
13430,chr16,64874397,64874412,+
13431,chr16,64899322,64899392,-
13432,chr16,64941497,64941520,-
13433,chr16,64941717,64941732,-
13434,chr16,64942091,64942132,-
13435,chr16,69085556,69085622,+
13436,chr16,69872026,69872091,-
13437,chr16,70326355,70326375,-
13438,chr16,70326478,70326503,-
13439,chr16,70365445,70365477,+
13440,chr16,70421366,70421381,-
13441,chr16,75767244,75767294,-
13442,chr16,75767567,75767583,+
13443,chr16,75767620,75767637,-
13444,chr16,75908717,75908732,-
13445,chr16,75908923,75908940,-
13446,chr16,75909091,75909111,-
13447,chr16,75909355,75909372,-
13448,chr16,75909373,75909393,-
13449,chr16,76184768,76184788,-
13450,chr16,76185030,76185107,+
13451,chr16,76246370,76246385,-
13452,chr16,76246586,76246601,+
13453,chr16,76283930,76283946,-
13454,chr16,76310275,76310311,+
13455,chr16,76310619,76310643,-
13456,chr16,76321724,76321750,-
13457,chr16,76323191,76323224,+
13458,chr16,76323411,76323445,+
13459,chr16,76324030,76324064,+
13460,chr16,76346281,76346296,+
13461,chr16,76354681,76354696,+
13462,chr16,76366198,76366222,+
13463,chr16,76370807,76370828,+
13464,chr16,76371072,76371089,+
13465,chr16,76371618,76371645,+
13466,chr16,76372163,76372182,+
13467,chr16,76373970,76373986,+
13468,chr16,76374288,76374326,.
13469,chr16,76416442,76416495,-
13470,chr16,76416563,76416651,-
13471,chr16,76416664,76416695,-
13472,chr16,76422860,76422900,+
13473,chr16,76678996,76679016,-
13474,chr16,76679553,76679569,+
13475,chr16,76680299,76680320,-
13476,chr16,76695281,76695297,-
13477,chr16,76711339,76711434,+
13478,chr16,76899345,76899366,-
13479,chr16,77016288,77016320,-
13480,chr16,77095355,77095378,-
13481,chr16,78199341,78199356,-
13482,chr16,78199605,78199622,-
13483,chr16,78200359,78200374,+
13484,chr16,78200486,78200509,+
13485,chr16,78265105,78265120,-
13486,chr16,78265155,78265180,-
13487,chr16,78375732,78375753,-
13488,chr16,78452585,78452605,-
13489,chr16,78490392,78490417,+
13490,chr16,78490647,78490664,+
13491,chr16,78491054,78491089,-
13492,chr16,78531951,78531986,+
13493,chr16,78532224,78532244,-
13494,chr16,78532370,78532387,-
13495,chr16,78537725,78537787,-
13496,chr16,78540350,78540365,-
13497,chr16,78540415,78540433,+
13498,chr16,78540724,78540745,+
13499,chr16,78540932,78540957,+
13500,chr16,78546689,78546706,-
13501,chr16,78547478,78547508,+
13502,chr16,78553226,78553243,+
13503,chr16,78553320,78553355,+
13504,chr16,78557742,78557757,+
13505,chr16,78560648,78560665,-
13506,chr16,78563042,78563062,+
13507,chr16,78563558,78563578,-
13508,chr16,78564523,78564553,-
13509,chr16,78573105,78573128,+
13510,chr16,78573433,78573474,+
13511,chr16,78577265,78577281,-
13512,chr16,78577804,78577823,+
13513,chr16,78577889,78577910,-
13514,chr16,78577928,78577959,-
13515,chr16,78595978,78595998,-
13516,chr16,84557360,84557375,-
13517,chr16,84557569,84557651,-
13518,chr16,84583718,84583738,+
13519,chr16,84584028,84584045,+
13520,chr16,84584147,84584168,-
13521,chr16,84584172,84584188,+
13522,chr16,84621254,84621275,+
13523,chr16,84621731,84621746,-
13524,chr16,84622144,84622164,-
13525,chr16,84703136,84703176,-
13526,chr16,84703184,84703205,+
13527,chr16,84703789,84703851,-
13528,chr16,84703876,84703916,-
13529,chr16,84835218,84835260,+
13530,chr16,84835626,84835646,-
13531,chr16,84871178,84871332,-
13532,chr16,84950312,84950360,+
13533,chr16,84982366,84982381,-
13534,chr16,84982899,84982919,-
13535,chr16,84983190,84983215,-
13536,chr16,84990419,84990434,+
13537,chr16,84990447,84990462,-
13538,chr16,86081643,86081670,-
13539,chr16,87336817,87336885,-
13540,chr16,87354683,87354703,-
13541,chr16,87440694,87440710,-
13542,chr16,87454582,87454598,-
13543,chr16,87589605,87589661,-
13544,chr16,87589721,87589738,-
13545,chr16,87654436,87654453,-
13546,chr16,87661109,87661134,-
13547,chr16,87661862,87661885,+
13548,chr16,87662172,87662193,+
13549,chr16,87700702,87700723,+
13550,chr16,87700730,87700751,+
13551,chr16,87709330,87709345,-
13552,chr16,87713058,87713073,+
13553,chr16,87725885,87725903,+
13554,chr16,87836522,87836548,+
13555,chr16,87836636,87836717,+
13556,chr16,87836720,87836783,+
13557,chr16,87836788,87836855,+
13558,chr16,87836858,87837133,+
13559,chr16,87837136,87837172,+
13560,chr16,87837173,87837224,+
13561,chr16,87837265,87837285,-
13562,chr16,89837923,89837947,-
13563,chr16,89905917,89905942,+
13564,chr16,89912669,89912716,-
13565,chr16,89938087,89938103,+
13566,chr16,89940270,89940287,+
13567,chr16,89986572,89986592,+
13568,chr16,89996321,89996336,+
13569,chr16,90005156,90005232,-
13570,chr16,90005309,90005334,+
13571,chr16,90143504,90143524,+
13572,chr16,90194345,90194360,+
13573,chr16,90194445,90194460,+
13574,chr16,90194505,90194520,+
13575,chr16,90194545,90194560,+
13576,chr16,90194645,90194660,+
13577,chr16,90194745,90194760,+
13578,chr16,90198102,90198127,+
13579,chr16,90220072,90220089,-
13580,chr16,90220116,90220152,-
13581,chr16,90220256,90220283,+
13582,chr16,90284886,90284901,-
13583,chr16,90935033,90935056,+
13584,chr16,91057174,91057194,+
13585,chr16,91366420,91366437,+
13586,chr16,91366672,91366690,+
13587,chr16,91373812,91373848,-
13588,chr16,91374133,91374148,+
13589,chr16,91374185,91374202,-
13590,chr16,91374399,91374422,-
13591,chr16,91374612,91374648,+
13592,chr16,91405863,91405880,+
13593,chr16,91406614,91406629,+
13594,chr16,91407409,91407576,-
13595,chr16,91433501,91433527,+
13596,chr16,91442396,91442411,-
13597,chr16,91443688,91443758,+
13598,chr16,91443778,91443804,+
13599,chr16,91444360,91444376,-
13600,chr16,91445867,91445890,+
13601,chr16,91446843,91446895,-
13602,chr16,91448696,91448755,+
13603,chr16,91450314,91450331,+
13604,chr16,91452276,91452291,-
13605,chr16,91452747,91452767,-
13606,chr16,91452907,91452923,-
13607,chr16,91457909,91457949,+
13608,chr16,91460190,91460206,+
13609,chr16,91460211,91460236,+
13610,chr16,91460432,91460455,+
13611,chr16,91461492,91461526,+
13612,chr16,91464762,91464779,+
13613,chr16,91465433,91465461,+
13614,chr16,91466191,91466206,+
13615,chr16,91466725,91466753,-
13616,chr16,91512656,91512782,-
13617,chr16,91512911,91512929,-
13618,chr16,91513060,91513076,-
13619,chr16,91513101,91513124,+
13620,chr16,91538325,91538340,-
13621,chr16,91538818,91538845,+
13622,chr16,91547748,91547765,+
13623,chr16,91547959,91548003,-
13624,chr16,91548994,91549025,+
13625,chr16,91549412,91549429,-
13626,chr16,91549579,91549620,-
13627,chr16,91554092,91554119,-
13628,chr16,91596327,91596350,-
13629,chr16,91596456,91596491,+
13630,chr16,91596670,91596687,-
13631,chr16,91598202,91598217,+
13632,chr16,91685490,91685530,+
13633,chr16,91685557,91685572,-
13634,chr16,91789707,91789727,-
13635,chr16,91825585,91825607,-
13636,chr16,91825632,91825687,-
13637,chr16,91826184,91826227,-
13638,chr16,91826301,91826317,-
13639,chr16,91931875,91931902,+
13640,chr16,91931956,91932009,-
13641,chr16,92019341,92019366,-
13642,chr16,92019494,92019532,-
13643,chr16,92020104,92020121,-
13644,chr16,92058958,92058982,+
13645,chr16,92639680,92639707,+
13646,chr16,92641208,92641237,+
13647,chr16,92698110,92698125,-
13648,chr16,92715497,92715550,+
13649,chr16,92774981,92775000,-
13650,chr16,92775007,92775048,-
13651,chr16,92779767,92779823,+
13652,chr16,92780008,92780038,+
13653,chr16,92783888,92783922,+
13654,chr16,92802618,92802635,+
13655,chr16,92818513,92818538,+
13656,chr16,92821596,92821615,+
13657,chr16,92822035,92822055,+
13658,chr16,92823912,92823927,-
13659,chr16,92823960,92823977,+
13660,chr16,92824982,92825009,+
13661,chr16,92825556,92825571,+
13662,chr16,92825848,92825865,+
13663,chr16,92825874,92825901,+
13664,chr16,92826267,92826304,+
13665,chr16,92867565,92867585,-
13666,chr16,92867981,92868001,-
13667,chr16,92868897,92868912,-
13668,chr16,92869018,92869038,+
13669,chr16,92869064,92869097,+
13670,chr16,92869112,92869127,+
13671,chr16,92869132,92869198,+
13672,chr16,92869455,92869500,-
13673,chr16,92979984,92980000,+
13674,chr16,93392378,93392395,+
13675,chr16,93446969,93446990,+
13676,chr16,93543773,93543790,+
13677,chr16,93551967,93551992,+
13678,chr16,93572167,93572267,+
13679,chr16,93572358,93572393,-
13680,chr16,93573087,93573104,+
13681,chr16,93573147,93573196,+
13682,chr16,93573219,93573240,+
13683,chr16,93573251,93573268,+
13684,chr16,93573303,93573321,+
13685,chr16,93573332,93573349,+
13686,chr16,93573370,93573391,+
13687,chr16,93573416,93573441,+
13688,chr16,93574902,93574917,+
13689,chr16,93575117,93575132,+
13690,chr16,93607659,93607692,+
13691,chr16,93607756,93607779,+
13692,chr16,93687126,93687142,+
13693,chr16,93687187,93687202,+
13694,chr16,93711277,93711332,-
13695,chr16,93712479,93712494,-
13696,chr16,93767321,93767360,-
13697,chr16,93767650,93767679,+
13698,chr16,93777293,93777313,-
13699,chr16,93777888,93777908,-
13700,chr16,93815970,93816010,-
13701,chr16,93816870,93816885,+
13702,chr16,93908086,93908126,-
13703,chr16,94067272,94067290,+
13704,chr16,94185396,94185411,+
13705,chr16,94238950,94238965,+
13706,chr16,94239124,94239141,-
13707,chr16,94239890,94239905,-
13708,chr16,94239955,94239972,+
13709,chr16,94240055,94240081,+
13710,chr16,94240899,94240916,+
13711,chr16,94241565,94241580,-
13712,chr16,94245973,94245993,+
13713,chr16,94254648,94254666,+
13714,chr16,94255045,94255060,-
13715,chr16,94255413,94255428,-
13716,chr16,94256088,94256103,+
13717,chr16,94265279,94265295,+
13718,chr16,94313187,94313228,-
13719,chr16,94369932,94369949,+
13720,chr16,94370582,94370599,+
13721,chr16,94527288,94527304,-
13722,chr16,94568890,94568933,+
13723,chr16,94569699,94569722,-
13724,chr16,94581127,94581153,+
13725,chr16,94581379,94581394,-
13726,chr16,94585682,94585707,-
13727,chr16,94589060,94589080,-
13728,chr16,94589307,94589327,-
13729,chr16,94589586,94589601,+
13730,chr16,94600420,94600435,+
13731,chr16,94600523,94600567,.
13732,chr16,94632197,94632217,-
13733,chr16,94637787,94637809,-
13734,chr16,94660236,94660252,-
13735,chr16,95189399,95189435,-
13736,chr16,95189660,95189676,-
13737,chr16,95263197,95263217,+
13738,chr16,95263321,95263337,+
13739,chr16,95749530,95749545,+
13740,chr16,95750410,95750438,+
13741,chr16,95750516,95750536,+
13742,chr16,95750678,95750706,+
13743,chr16,95762837,95762875,-
13744,chr16,95762890,95762945,-
13745,chr16,95770566,95770582,+
13746,chr16,95778807,95778827,+
13747,chr16,95778860,95778880,+
13748,chr16,95779203,95779237,-
13749,chr16,95798571,95798606,+
13750,chr16,95820889,95820905,+
13751,chr16,95820907,95820922,+
13752,chr16,95821151,95821168,+
13753,chr16,95821477,95821497,-
13754,chr16,95870067,95870097,-
13755,chr16,95893775,95893795,-
13756,chr16,95984865,95984911,-
13757,chr16,95985289,95985309,-
13758,chr16,95999716,95999747,+
13759,chr16,96081026,96081046,+
13760,chr16,96087051,96087078,+
13761,chr16,96145040,96145055,+
13762,chr16,96273256,96273277,-
13763,chr16,96341396,96341411,+
13764,chr16,96341420,96341440,-
13765,chr16,97310203,97310228,+
13766,chr16,97535224,97535239,+
13767,chr17,3083088,3083120,+
13768,chr17,3083207,3083224,+
13769,chr17,3083356,3083388,+
13770,chr17,3083491,3083552,+
13771,chr17,3083556,3083585,+
13772,chr17,3083596,3083626,+
13773,chr17,3083715,3083730,+
13774,chr17,3083739,3083756,+
13775,chr17,3083805,3083828,+
13776,chr17,3083842,3083871,+
13777,chr17,3092598,3092614,-
13778,chr17,3114346,3114393,+
13779,chr17,3114696,3114716,-
13780,chr17,3115938,3115961,-
13781,chr17,3156392,3156413,-
13782,chr17,3165182,3165229,-
13783,chr17,3557282,3557297,-
13784,chr17,4778510,4778562,-
13785,chr17,4778602,4778619,+
13786,chr17,4778634,4778670,-
13787,chr17,4996880,4996920,+
13788,chr17,5089314,5089337,+
13789,chr17,5089368,5089383,+
13790,chr17,5089955,5089970,+
13791,chr17,5091546,5091584,+
13792,chr17,5138893,5138914,-
13793,chr17,5139211,5139227,-
13794,chr17,5195681,5195701,+
13795,chr17,5195864,5195884,-
13796,chr17,5249346,5249363,-
13797,chr17,5295657,5295672,+
13798,chr17,5440492,5440533,-
13799,chr17,5748008,5748031,-
13800,chr17,5748432,5748481,+
13801,chr17,5801954,5801971,+
13802,chr17,5804594,5804609,+
13803,chr17,5804959,5804979,+
13804,chr17,5973706,5973721,-
13805,chr17,5973730,5973763,-
13806,chr17,6002268,6002288,-
13807,chr17,6016537,6016558,+
13808,chr17,6016721,6016736,+
13809,chr17,6079452,6079467,+
13810,chr17,6154618,6154633,+
13811,chr17,6317196,6317220,-
13812,chr17,6398112,6398127,-
13813,chr17,6424279,6424294,+
13814,chr17,6429876,6429913,-
13815,chr17,6430391,6430415,+
13816,chr17,6430496,6430516,-
13817,chr17,6476692,6476707,+
13818,chr17,6492937,6492961,-
13819,chr17,6564906,6564921,-
13820,chr17,6595817,6595832,+
13821,chr17,6601474,6601502,-
13822,chr17,6601989,6602013,+
13823,chr17,6602094,6602114,-
13824,chr17,6654729,6654749,+
13825,chr17,6654835,6654851,-
13826,chr17,6655596,6655620,-
13827,chr17,6656107,6656135,+
13828,chr17,6656443,6656482,+
13829,chr17,6662841,6662862,-
13830,chr17,6686735,6686758,-
13831,chr17,6687442,6687462,+
13832,chr17,6691820,6691848,-
13833,chr17,6772257,6772274,+
13834,chr17,6773178,6773203,+
13835,chr17,6773234,6773257,+
13836,chr17,6773612,6773629,-
13837,chr17,6775978,6776004,-
13838,chr17,6778338,6778367,+
13839,chr17,6778753,6778770,+
13840,chr17,6780465,6780502,+
13841,chr17,6780704,6780748,+
13842,chr17,6781330,6781345,+
13843,chr17,6782451,6782471,+
13844,chr17,6783650,6783665,+
13845,chr17,6816515,6816531,+
13846,chr17,6828736,6828758,-
13847,chr17,6960805,6960821,+
13848,chr17,6961940,6961973,-
13849,chr17,6967737,6967762,+
13850,chr17,6967925,6967942,-
13851,chr17,6979423,6979440,-
13852,chr17,6982396,6982416,-
13853,chr17,6982521,6982541,-
13854,chr17,6998193,6998213,-
13855,chr17,7033038,7033055,-
13856,chr17,7033137,7033154,-
13857,chr17,7035426,7035450,-
13858,chr17,7039150,7039188,+
13859,chr17,7147867,7147887,-
13860,chr17,7871766,7871786,+
13861,chr17,7875063,7875090,-
13862,chr17,7884799,7884819,+
13863,chr17,7926122,7926142,+
13864,chr17,7926301,7926321,-
13865,chr17,7926352,7926372,-
13866,chr17,7928113,7928128,+
13867,chr17,7928153,7928172,+
13868,chr17,7928449,7928498,-
13869,chr17,7928578,7928595,-
13870,chr17,7954852,7954885,-
13871,chr17,7954907,7954935,-
13872,chr17,8087485,8087529,-
13873,chr17,8093573,8093590,+
13874,chr17,8093672,8093689,+
13875,chr17,8112244,8112264,-
13876,chr17,8128570,8128590,+
13877,chr17,8144168,8144188,+
13878,chr17,8144287,8144307,+
13879,chr17,8147200,8147221,+
13880,chr17,8147251,8147268,+
13881,chr17,8158765,8158782,+
13882,chr17,8158945,8158970,-
13883,chr17,8164742,8164775,+
13884,chr17,8165898,8165914,-
13885,chr17,8170285,8170325,-
13886,chr17,8170476,8170496,+
13887,chr17,8372242,8372262,-
13888,chr17,8372360,8372389,-
13889,chr17,8372691,8372745,-
13890,chr17,8372995,8373036,-
13891,chr17,8389244,8389269,-
13892,chr17,8389314,8389331,-
