,chr,TnG_start,TnG_end,strand
11793,chr2,18607787,18607821,+
11794,chr2,18664212,18664241,-
11795,chr2,18664292,18664309,+
11796,chr2,18664323,18664354,+
11797,chr2,18951413,18951428,-
11798,chr2,18951445,18951468,+
11799,chr2,18951490,18951507,+
11800,chr2,18951532,18951553,+
11801,chr2,18951660,18951677,+
11802,chr2,18951690,18951707,+
11803,chr2,18951812,18951829,+
11804,chr2,18951844,18951861,+
11805,chr2,18952094,18952109,-
11806,chr2,18952228,18952244,+
11807,chr2,18956883,18956918,-
11808,chr2,18957048,18957077,-
11809,chr2,18957849,18957880,+
11810,chr2,18957893,18957921,+
11811,chr2,18958597,18958614,-
11812,chr2,18959995,18960029,+
11813,chr2,18967998,18968015,-
11814,chr2,18983476,18983493,+
11815,chr2,18983633,18983653,-
11816,chr2,18984319,18984342,+
11817,chr2,19275921,19275938,-
11818,chr2,19371984,19372001,-
11819,chr2,19372213,19372236,-
11820,chr2,19657095,19657115,-
11821,chr2,19665001,19665016,-
11822,chr2,19665038,19665070,-
11823,chr2,19665527,19665542,+
11824,chr2,19666216,19666245,-
11825,chr2,19666355,19666418,.
11826,chr2,19716322,19716339,+
11827,chr2,20969429,20969460,-
11828,chr2,20969957,20969972,+
11829,chr2,21206075,21206104,-
11830,chr2,22301708,22301746,-
11831,chr2,22368149,22368178,-
11832,chr2,22721812,22721832,-
11833,chr2,22721955,22721970,+
11834,chr2,22774729,22774744,-
11835,chr2,22774906,22774921,-
11836,chr2,22783685,22783700,+
11837,chr2,22784026,22784059,-
11838,chr2,22784228,22784245,-
11839,chr2,22784264,22784279,-
11840,chr2,22784385,22784422,-
11841,chr2,22784438,22784454,+
11842,chr2,22784756,22784781,+
11843,chr2,22787330,22787346,+
11844,chr2,22787375,22787390,-
11845,chr2,22796858,22796902,.
11846,chr2,22797041,22797058,-
11847,chr2,22804984,22805044,+
11848,chr2,22805174,22805189,-
11849,chr2,22805392,22805490,-
11850,chr2,22807786,22807802,-
11851,chr2,22807938,22807958,-
11852,chr2,22811738,22811758,-
11853,chr2,23006232,23006252,+
11854,chr2,23068121,23068144,+
11855,chr2,23068850,23068871,-
11856,chr2,23069287,23069313,-
11857,chr2,23092554,23092581,+
11858,chr2,23092737,23092794,+
11859,chr2,23156591,23156624,+
11860,chr2,24366680,24366697,-
11861,chr2,24366788,24366811,-
11862,chr2,24367412,24367429,-
11863,chr2,24385116,24385146,-
11864,chr2,24386131,24386175,+
11865,chr2,24919818,24919838,-
11866,chr2,24975830,24975850,-
11867,chr2,24976262,24976277,-
11868,chr2,25111833,25111858,-
11869,chr2,25157227,25157260,+
11870,chr2,25157418,25157441,-
11871,chr2,25157848,25157864,-
11872,chr2,25158046,25158076,-
11873,chr2,25225180,25225196,+
11874,chr2,25228731,25228757,+
11875,chr2,25279478,25279501,+
11876,chr2,25534038,25534058,+
11877,chr2,25534104,25534119,+
11878,chr2,25534148,25534165,+
11879,chr2,25535114,25535130,+
11880,chr2,25551966,25552000,-
11881,chr2,25663618,25663638,-
11882,chr2,26315327,26315347,+
11883,chr2,26352199,26352220,-
11884,chr2,26352228,26352243,+
11885,chr2,26352251,26352274,+
11886,chr2,26503143,26503163,+
11887,chr2,26604158,26604181,+
11888,chr2,26640201,26640217,+
11889,chr2,26669092,26669109,+
11890,chr2,27539727,27539778,+
11891,chr2,27539790,27539807,+
11892,chr2,27540033,27540056,-
11893,chr2,27540203,27540218,+
11894,chr2,28467719,28467801,+
11895,chr2,28640456,28640491,+
11896,chr2,28640573,28640588,+
11897,chr2,29097222,29097283,-
11898,chr2,29097416,29097479,-
11899,chr2,29097615,29097638,-
11900,chr2,29124755,29124771,-
11901,chr2,29629207,29629230,-
11902,chr2,29661991,29662021,-
11903,chr2,29662303,29662324,+
11904,chr2,29787248,29787263,+
11905,chr2,29787267,29787294,+
11906,chr2,29787299,29787326,+
11907,chr2,29787382,29787426,+
11908,chr2,29787451,29787478,+
11909,chr2,29787817,29787832,-
11910,chr2,29787836,29787865,-
11911,chr2,29826903,29826954,-
11912,chr2,29935690,29935727,-
11913,chr2,29935935,29935991,+
11914,chr2,30048593,30048632,+
11915,chr2,30049373,30049396,+
11916,chr2,30088236,30088253,-
11917,chr2,30128876,30128899,+
11918,chr2,30128904,30128919,-
11919,chr2,30128922,30128939,-
11920,chr2,30129104,30129119,+
11921,chr2,30129140,30129172,-
11922,chr2,30415924,30415977,+
11923,chr2,30547393,30547410,-
11924,chr2,30594793,30594808,-
11925,chr2,30625915,30625944,+
11926,chr2,30626016,30626032,-
11927,chr2,30626289,30626318,+
11928,chr2,30658163,30658188,-
11929,chr2,30658341,30658357,+
11930,chr2,30943054,30943083,-
11931,chr2,30952528,30952551,-
11932,chr2,30952775,30952820,.
11933,chr2,30953438,30953475,-
11934,chr2,31049089,31049122,+
11935,chr2,31061701,31061718,-
11936,chr2,31062329,31062366,+
11937,chr2,31062794,31062817,-
11938,chr2,31088132,31088159,+
11939,chr2,31088491,31088515,+
11940,chr2,31088808,31088871,+
11941,chr2,31108628,31108651,+
11942,chr2,31115951,31115972,-
11943,chr2,31116171,31116199,+
11944,chr2,31118505,31118570,-
11945,chr2,31118894,31118926,-
11946,chr2,31119038,31119093,+
11947,chr2,31131146,31131166,+
11948,chr2,31164778,31164822,+
11949,chr2,31172095,31172110,-
11950,chr2,31172300,31172320,-
11951,chr2,31172647,31172664,+
11952,chr2,31180597,31180631,-
11953,chr2,31256995,31257018,+
11954,chr2,31291748,31291771,+
11955,chr2,31727914,31727937,-
11956,chr2,32061450,32061470,+
11957,chr2,32061786,32061824,+
11958,chr2,32062180,32062207,+
11959,chr2,32062940,32062985,+
11960,chr2,32077775,32077838,+
11961,chr2,32138113,32138128,+
11962,chr2,32151694,32151729,-
11963,chr2,32152476,32152496,+
11964,chr2,32164429,32164468,-
11965,chr2,32164604,32164621,-
11966,chr2,32168226,32168261,-
11967,chr2,32168267,32168296,-
11968,chr2,32289828,32289858,+
11969,chr2,32289886,32289915,-
11970,chr2,32362611,32362626,+
11971,chr2,32362633,32362657,+
11972,chr2,32492987,32493007,+
11973,chr2,32493262,32493279,+
11974,chr2,32493747,32493770,-
11975,chr2,32493937,32493952,-
11976,chr2,32495865,32495880,+
11977,chr2,32534727,32534742,+
11978,chr2,32542266,32542289,-
11979,chr2,32603068,32603085,+
11980,chr2,32603210,32603260,+
11981,chr2,32725529,32725545,+
11982,chr2,32725699,32725722,+
11983,chr2,32756998,32757026,-
11984,chr2,32757845,32757881,-
11985,chr2,32758012,32758069,-
11986,chr2,32787254,32787313,+
11987,chr2,32834493,32834521,+
11988,chr2,32834552,32834589,+
11989,chr2,32917862,32917882,-
11990,chr2,32917897,32917914,-
11991,chr2,32962023,32962046,-
11992,chr2,32982290,32982329,-
11993,chr2,32982513,32982550,-
11994,chr2,32982745,32982785,-
11995,chr2,33908641,33908656,-
11996,chr2,33908813,33908836,-
11997,chr2,34962216,34962233,-
11998,chr2,34962835,34962873,-
11999,chr2,34963277,34963292,+
12000,chr2,34963319,34963334,-
12001,chr2,34964086,34964110,-
12002,chr2,35131407,35131466,-
12003,chr2,35131554,35131615,-
12004,chr2,35131849,35131872,+
12005,chr2,35132094,35132114,-
12006,chr2,35168822,35168864,-
12007,chr2,35169126,35169141,+
12008,chr2,35406597,35406617,+
12009,chr2,35422646,35422663,+
12010,chr2,35423903,35423923,-
12011,chr2,35453944,35453959,+
12012,chr2,35453987,35454010,+
12013,chr2,35454133,35454153,-
12014,chr2,35495951,35495971,-
12015,chr2,35496155,35496184,-
12016,chr2,36137032,36137047,+
12017,chr2,37423399,37423422,+
12018,chr2,37423582,37423605,+
12019,chr2,37443852,37443872,-
12020,chr2,37452663,37452696,-
12021,chr2,38072317,38072332,+
12022,chr2,38072381,38072404,-
12023,chr2,38118419,38118439,+
12024,chr2,39009144,39009162,-
12025,chr2,39189939,39189962,+
12026,chr2,39373048,39373070,+
12027,chr2,39632301,39632324,-
12028,chr2,39632334,39632354,-
12029,chr2,39632358,39632373,-
12030,chr2,39632423,39632440,-
12031,chr2,39997522,39997539,-
12032,chr2,39997590,39997617,-
12033,chr2,43206211,43206234,-
12034,chr2,43654075,43654090,-
12035,chr2,43654180,43654212,-
12036,chr2,43727203,43727229,+
12037,chr2,43727432,43727455,-
12038,chr2,43727686,43727706,+
12039,chr2,43728007,43728027,+
12040,chr2,43737653,43737668,+
12041,chr2,43737842,43737865,-
12042,chr2,43738232,43738247,-
12043,chr2,43738260,43738317,-
12044,chr2,43738329,43738405,-
12045,chr2,43738723,43738739,-
12046,chr2,43739268,43739285,+
12047,chr2,43739863,43739878,+
12048,chr2,43748752,43748768,-
12049,chr2,43749004,43749021,-
12050,chr2,43749247,43749290,+
12051,chr2,43749364,43749384,+
12052,chr2,43749763,43749780,+
12053,chr2,43749939,43749959,-
12054,chr2,43756654,43756681,+
12055,chr2,43756763,43756783,+
12056,chr2,43794963,43795001,+
12057,chr2,43795075,43795092,-
12058,chr2,43992613,43992667,+
12059,chr2,44873628,44873651,+
12060,chr2,44873730,44873745,+
12061,chr2,44920594,44920611,+
12062,chr2,44923523,44923553,-
12063,chr2,44923572,44923610,+
12064,chr2,44923654,44923670,+
12065,chr2,44927864,44927880,+
12066,chr2,47418474,47418523,+
12067,chr2,47418683,47418700,+
12068,chr2,48071091,48071120,+
12069,chr2,48315565,48315580,+
12070,chr2,48322551,48322578,+
12071,chr2,48322705,48322740,+
12072,chr2,48381953,48381973,-
12073,chr2,48473138,48473161,+
12074,chr2,48473624,48473647,+
12075,chr2,48476796,48476839,+
12076,chr2,48476953,48476970,+
12077,chr2,48477005,48477028,+
12078,chr2,48477168,48477197,+
12079,chr2,48814484,48814532,-
12080,chr2,48814565,48814588,-
12081,chr2,48814802,48814822,-
12082,chr2,48949662,48949678,-
12083,chr2,48949983,48950018,-
12084,chr2,49176998,49177018,-
12085,chr2,49177081,49177128,-
12086,chr2,49453107,49453130,-
12087,chr2,49734464,49734483,+
12088,chr2,49734692,49734715,-
12089,chr2,50296316,50296331,+
12090,chr2,50296939,50296971,-
12091,chr2,50296975,50297011,-
12092,chr2,51934373,51934406,-
12093,chr2,51972524,51972589,+
12094,chr2,51973310,51973345,-
12095,chr2,52072468,52072527,+
12096,chr2,52073408,52073428,-
12097,chr2,52223829,52223867,-
12098,chr2,52224946,52224966,-
12099,chr2,52304668,52304685,-
12100,chr2,52304727,52304750,-
12101,chr2,52304866,52304884,-
12102,chr2,52314706,52314722,+
12103,chr2,52314881,52314914,+
12104,chr2,52315319,52315339,+
12105,chr2,52315487,52315502,+
12106,chr2,52315588,52315668,+
12107,chr2,52319486,52319514,-
12108,chr2,52425233,52425256,-
12109,chr2,52741634,52741657,+
12110,chr2,52756918,52756946,+
12111,chr2,52756968,52756984,+
12112,chr2,52757033,52757056,+
12113,chr2,52757164,52757179,-
12114,chr2,53083526,53083573,+
12115,chr2,53190860,53190877,-
12116,chr2,54038392,54038427,-
12117,chr2,55674795,55674833,+
12118,chr2,56931801,56931816,+
12119,chr2,57117799,57117820,+
12120,chr2,57117956,57117971,-
12121,chr2,57118076,57118099,+
12122,chr2,57182191,57182208,-
12123,chr2,57182216,57182247,+
12124,chr2,57182299,57182314,+
12125,chr2,57182338,57182360,-
12126,chr2,57182365,57182388,+
12127,chr2,57182533,57182555,-
12128,chr2,58129821,58129857,+
12129,chr2,58138200,58138234,-
12130,chr2,58138399,58138420,-
12131,chr2,58138972,58138989,+
12132,chr2,58139031,58139046,+
12133,chr2,58139192,58139284,-
12134,chr2,58139369,58139384,+
12135,chr2,58139479,58139517,+
12136,chr2,58139695,58139723,-
12137,chr2,58140868,58140899,+
12138,chr2,58140938,58140966,+
12139,chr2,58141441,58141474,+
12140,chr2,58153358,58153381,-
12141,chr2,58153768,58153791,-
12142,chr2,58153990,58154017,+
12143,chr2,58154146,58154173,-
12144,chr2,58154313,58154373,+
12145,chr2,58154413,58154447,+
12146,chr2,58154861,58154890,+
12147,chr2,58154943,58154981,-
12148,chr2,58155692,58155716,+
12149,chr2,58155966,58156031,-
12150,chr2,58156149,58156178,+
12151,chr2,58156477,58156497,+
12152,chr2,58156909,58156937,+
12153,chr2,58157118,58157147,+
12154,chr2,58157258,58157310,-
12155,chr2,58157414,58157460,-
12156,chr2,58157838,58157861,+
12157,chr2,58157974,58157991,-
12158,chr2,58159452,58159469,+
12159,chr2,58159559,58159574,+
12160,chr2,58160268,58160310,+
12161,chr2,58160383,58160413,+
12162,chr2,58160419,58160436,-
12163,chr2,58160438,58160455,-
12164,chr2,58160879,58160914,-
12165,chr2,58160961,58160996,+
12166,chr2,58161579,58161595,+
12167,chr2,58161613,58161634,+
12168,chr2,58162367,58162387,+
12169,chr2,58162661,58162678,-
12170,chr2,58179058,58179073,+
12171,chr2,58179159,58179184,-
12172,chr2,58179199,58179216,+
12173,chr2,58179756,58179779,+
12174,chr2,58194349,58194372,-
12175,chr2,58195041,58195089,+
12176,chr2,58323567,58323587,-
12177,chr2,58323650,58323665,-
12178,chr2,59469073,59469099,-
12179,chr2,59469103,59469123,-
12180,chr2,59469338,59469359,-
12181,chr2,59469711,59469734,-
12182,chr2,59469780,59469800,-
12183,chr2,59488326,59488358,+
12184,chr2,59488400,59488429,+
12185,chr2,60019730,60019778,+
12186,chr2,60037265,60037288,+
12187,chr2,60037756,60037772,+
12188,chr2,60062016,60062048,-
12189,chr2,60125981,60126002,-
12190,chr2,60126038,60126062,+
12191,chr2,60209508,60209536,+
12192,chr2,60210669,60210692,-
12193,chr2,60256523,60256556,.
12194,chr2,60256563,60256578,-
12195,chr2,60382507,60382543,+
12196,chr2,60775009,60775026,+
12197,chr2,60809271,60809288,+
12198,chr2,60845544,60845567,+
12199,chr2,60880214,60880230,-
12200,chr2,60880405,60880438,-
12201,chr2,60880486,60880529,+
12202,chr2,60880717,60880757,-
12203,chr2,60904152,60904180,-
12204,chr2,60904440,60904472,+
12205,chr2,60904528,60904545,+
12206,chr2,60923133,60923157,-
12207,chr2,60924046,60924076,-
12208,chr2,60924131,60924158,+
12209,chr2,60924223,60924266,+
12210,chr2,61484209,61484243,+
12211,chr2,61492102,61492127,+
12212,chr2,61492197,61492213,+
12213,chr2,61492324,61492344,+
12214,chr2,61494264,61494298,-
12215,chr2,61494721,61494751,+
12216,chr2,61513659,61513678,-
12217,chr2,61513799,61513819,+
12218,chr2,61514595,61514610,-
12219,chr2,61514803,61514826,+
12220,chr2,61578203,61578223,+
12221,chr2,61593829,61593856,+
12222,chr2,62352008,62352080,+
12223,chr2,62352126,62352141,-
12224,chr2,62391164,62391228,-
12225,chr2,62391444,62391467,-
12226,chr2,62395054,62395086,-
12227,chr2,62395253,62395273,-
12228,chr2,62395293,62395345,-
12229,chr2,62410782,62410822,-
12230,chr2,62646217,62646232,-
12231,chr2,65181131,65181146,-
12232,chr2,65182801,65182816,-
12233,chr2,65182922,65182937,+
12234,chr2,65188432,65188464,-
12235,chr2,65188486,65188515,+
12236,chr2,65188523,65188562,+
12237,chr2,65188801,65188838,+
12238,chr2,65189167,65189194,+
12239,chr2,65189203,65189219,+
12240,chr2,65347651,65347674,-
12241,chr2,66307161,66307177,+
12242,chr2,66308395,66308410,+
12243,chr2,66308478,66308504,+
12244,chr2,67009803,67009823,+
12245,chr2,67009900,67009938,+
12246,chr2,67273033,67273055,-
12247,chr2,68382575,68382595,+
12248,chr2,68382867,68382887,+
12249,chr2,68430342,68430362,+
12250,chr2,68434853,68434876,+
12251,chr2,68435115,68435132,+
12252,chr2,68435472,68435487,+
12253,chr2,68471461,68471494,+
12254,chr2,68656000,68656020,-
12255,chr2,68656068,68656101,-
12256,chr2,69634985,69635005,+
12257,chr2,69635226,69635286,-
12258,chr2,69635915,69635945,-
12259,chr2,69779005,69779054,.
12260,chr2,69779242,69779261,-
12261,chr2,69861092,69861107,-
12262,chr2,69861109,69861132,+
12263,chr2,69861309,69861332,+
12264,chr2,69861337,69861365,+
12265,chr2,69861406,69861433,+
12266,chr2,69861661,69861677,-
12267,chr2,69885010,69885048,+
12268,chr2,70075368,70075394,-
12269,chr2,70092301,70092317,+
12270,chr2,70175729,70175752,+
12271,chr2,70175893,70175933,.
12272,chr2,70176372,70176401,+
12273,chr2,70661134,70661160,+
12274,chr2,70661265,70661288,+
12275,chr2,70835190,70835210,-
12276,chr2,70835474,70835501,-
12277,chr2,70835648,70835682,+
12278,chr2,70835702,70835755,-
12279,chr2,70835915,70835938,+
12280,chr2,70836050,70836070,+
12281,chr2,70836193,70836210,+
12282,chr2,70836227,70836262,+
12283,chr2,70844896,70844916,+
12284,chr2,70845094,70845117,-
12285,chr2,71032118,71032139,+
12286,chr2,71032281,71032303,+
12287,chr2,71032557,71032580,+
12288,chr2,71032870,71032910,-
12289,chr2,71033018,71033064,-
12290,chr2,71033285,71033302,-
12291,chr2,71046505,71046526,+
12292,chr2,71046639,71046661,+
12293,chr2,71047302,71047321,-
12294,chr2,71166767,71166805,-
12295,chr2,71212341,71212366,-
12296,chr2,71809592,71809617,+
12297,chr2,71810255,71810275,+
12298,chr2,71810469,71810489,+
12299,chr2,71810619,71810655,+
12300,chr2,71812814,71812831,-
12301,chr2,71814441,71814469,-
12302,chr2,71814638,71814655,-
12303,chr2,71866742,71866765,+
12304,chr2,71873094,71873110,-
12305,chr2,71873745,71873783,+
12306,chr2,71941529,71941544,+
12307,chr2,72114550,72114573,-
12308,chr2,72145144,72145199,+
12309,chr2,72837918,72837945,+
12310,chr2,72838666,72838681,+
12311,chr2,72874830,72874853,-
12312,chr2,72874877,72874902,-
12313,chr2,72978153,72978169,+
12314,chr2,72978210,72978231,+
12315,chr2,72978245,72978261,-
12316,chr2,72978410,72978432,+
12317,chr2,72979285,72979313,+
12318,chr2,72979517,72979542,-
12319,chr2,72980379,72980402,-
12320,chr2,73003167,73003182,-
12321,chr2,73313039,73313093,.
12322,chr2,73385287,73385322,+
12323,chr2,73385343,73385378,+
12324,chr2,73385392,73385418,+
12325,chr2,73385447,73385462,+
12326,chr2,73387116,73387136,+
12327,chr2,73449080,73449100,-
12328,chr2,73449310,73449330,+
12329,chr2,73449417,73449444,-
12330,chr2,73449880,73449914,+
12331,chr2,73450410,73450430,+
12332,chr2,73464232,73464269,-
12333,chr2,73464371,73464386,+
12334,chr2,73484462,73484483,+
12335,chr2,73484514,73484529,+
12336,chr2,73485074,73485109,+
12337,chr2,73485139,73485166,-
12338,chr2,73485346,73485373,+
12339,chr2,73486259,73486274,-
12340,chr2,73539692,73539732,-
12341,chr2,73539933,73539950,+
12342,chr2,73540357,73540372,-
12343,chr2,73715603,73715623,+
12344,chr2,73716600,73716623,+
12345,chr2,73775860,73775875,-
12346,chr2,73776050,73776087,-
12347,chr2,73776103,73776118,-
12348,chr2,73776341,73776361,+
12349,chr2,73856404,73856441,+
12350,chr2,73893083,73893106,-
12351,chr2,73911485,73911501,-
12352,chr2,73911512,73911535,-
12353,chr2,73911759,73911800,-
12354,chr2,75055237,75055299,+
12355,chr2,75055443,75055477,+
12356,chr2,75072475,75072496,-
12357,chr2,75072665,75072688,-
12358,chr2,75072961,75073001,-
12359,chr2,75073068,75073093,+
12360,chr2,75073290,75073305,-
12361,chr2,75151070,75151085,-
12362,chr2,75603404,75603443,+
12363,chr2,75639364,75639399,-
12364,chr2,75639406,75639458,-
12365,chr2,75658522,75658537,+
12366,chr2,75660235,75660263,-
12367,chr2,75702701,75702728,+
12368,chr2,75703409,75703432,+
12369,chr2,75786336,75786351,-
12370,chr2,75891963,75891984,-
12371,chr2,75892150,75892167,-
12372,chr2,75892241,75892257,-
12373,chr2,75892497,75892530,-
12374,chr2,75892631,75892662,-
12375,chr2,75892743,75892816,-
12376,chr2,75892995,75893024,-
12377,chr2,75893036,75893082,-
12378,chr2,76214735,76214758,-
12379,chr2,76215116,76215139,+
12380,chr2,76305257,76305280,+
12381,chr2,77121162,77121177,-
12382,chr2,78869668,78869712,-
12383,chr2,78869913,78869940,-
12384,chr2,78959398,78959441,-
12385,chr2,78959445,78959479,-
12386,chr2,78959611,78959626,-
12387,chr2,78959918,78959942,-
12388,chr2,78960629,78960658,+
12389,chr2,78961533,78961553,-
12390,chr2,78961559,78961582,-
12391,chr2,78961583,78961598,+
12392,chr2,78962268,78962285,-
12393,chr2,78962427,78962442,-
12394,chr2,78962498,78962513,+
12395,chr2,78977600,78977623,-
12396,chr2,78977918,78977935,+
12397,chr2,78977946,78978001,+
12398,chr2,78978144,78978159,-
12399,chr2,78978483,78978500,+
12400,chr2,78995137,78995160,+
12401,chr2,78995225,78995245,+
12402,chr2,78995670,78995701,+
12403,chr2,78995703,78995723,-
12404,chr2,79005081,79005098,-
12405,chr2,79005211,79005227,-
12406,chr2,79005283,79005298,+
12407,chr2,79005304,79005319,+
12408,chr2,79005344,79005368,+
12409,chr2,79050764,79050787,-
