chr,TnG_start,TnG_end,strand
chr2,71032557,71032579,+
chr2,71040679,71040750,+
chr2,71046505,71046525,+
chr2,71046639,71046660,+
chr2,71047541,71047561,+
chr2,71048951,71048970,+
chr2,71049739,71049775,+
chr2,71052108,71052127,+
chr2,71128421,71128445,+
chr2,71366935,71366951,+
chr2,71368008,71368027,+
chr2,71735237,71735257,+
chr2,71810255,71810274,+
chr2,71866742,71866762,+
chr2,71867059,71867098,+
chr2,71873745,71873779,+
chr2,72113723,72113742,+
chr2,72114951,72114970,+
chr2,72137190,72137206,+
chr2,72137369,72137391,+
chr2,72140555,72140571,+
chr2,72144795,72144809,+
chr2,72145144,72145198,+
chr2,72146098,72146119,+
chr2,72170969,72170983,+
chr2,72171171,72171186,+
chr2,72183850,72183869,+
chr2,72853273,72853293,+
chr2,72853478,72853497,+
chr2,72854997,72855049,+
chr2,72855267,72855283,+
chr2,72855560,72855587,+
chr2,72855933,72855952,+
chr2,72856164,72856188,+
chr2,72857463,72857483,+
chr2,72874479,72874494,+
chr2,72978410,72978431,+
chr2,72979287,72979311,+
chr2,72996321,72996335,+
chr2,73002390,73002406,+
chr2,73002573,73002593,+
chr2,73003555,73003569,+
chr2,73003626,73003644,+
chr2,73028961,73028980,+
chr2,73313039,73313072,+
chr2,73449310,73449329,+
chr2,73449885,73449913,+
chr2,73450410,73450429,+
chr2,73451628,73451673,+
chr2,73452013,73452062,+
chr2,73452221,73452256,+
chr2,73454027,73454058,+
chr2,73464371,73464385,+
chr2,73485353,73485372,+
chr2,73539933,73539949,+
chr2,73893251,73893270,+
chr2,75055242,75055297,+
chr2,75055443,75055470,+
chr2,75069406,75069432,+
chr2,75073068,75073092,+
chr2,75402823,75402875,+
chr2,75603405,75603429,+
chr2,75640167,75640193,+
chr2,75658452,75658468,+
chr2,75658522,75658536,+
chr2,75702707,75702727,+
chr2,76215121,76215136,+
chr2,79005283,79005297,+
chr2,79005304,79005318,+
chr2,79005344,79005365,+
chr2,79120711,79120733,+
chr2,79120970,79120999,+
chr2,79121135,79121149,+
chr2,79138216,79138230,+
chr2,79228227,79228246,+
chr2,79248298,79248312,+
chr2,79254522,79254577,+
chr2,79256314,79256333,+
chr2,79259119,79259133,+
chr2,79259138,79259185,+
chr2,79259919,79259943,+
chr2,79259982,79259996,+
chr2,79311806,79311863,+
chr2,79371035,79371066,+
chr2,79635026,79635046,+
chr2,79716977,79717001,+
chr2,79773521,79773564,+
chr2,83723830,83723849,+
chr2,83723857,83723876,+
chr2,83914249,83914307,+
chr2,84020443,84020465,+
chr2,84029968,84029988,+
chr2,84030123,84030202,+
chr2,84347567,84347581,+
chr2,84347799,84347818,+
chr2,84348166,84348186,+
chr2,84350211,84350239,+
chr2,84350283,84350307,+
chr2,84424205,84424219,+
chr2,84424435,84424488,+
chr2,84482243,84482257,+
chr2,84677932,84677951,+
chr2,85983437,85983451,+
chr2,90562254,90562268,+
chr2,90667784,90667798,+
chr2,90745029,90745068,+
chr2,90746251,90746267,+
chr2,90904177,90904198,+
chr2,91042372,91042404,+
chr2,91042507,91042540,+
chr2,91182089,91182111,+
chr2,91182436,91182468,+
chr2,91237629,91237655,+
chr2,91646566,91646583,+
chr2,91729873,91729906,+
chr2,91876563,91876582,+
chr2,91932797,91932833,+
chr2,91950389,91950404,+
chr2,91950764,91950786,+
chr2,91962253,91962272,+
chr2,91962843,91962862,+
chr2,91972392,91972411,+
chr2,92183440,92183454,+
chr2,92184703,92184717,+
chr2,92254237,92254253,+
chr2,92484737,92484765,+
chr2,93454159,93454193,+
chr2,94157912,94157926,+
chr2,94405850,94405864,+
chr2,101653100,101653151,+
chr2,101693297,101693312,+
chr2,101756009,101756031,+
chr2,101756452,101756488,+
chr2,101756504,101756523,+
chr2,101999622,101999689,+
chr2,102039333,102039347,+
chr2,102039411,102039430,+
chr2,102044483,102044507,+
chr2,102057324,102057344,+
chr2,102057507,102057531,+
chr2,102188825,102188839,+
chr2,102401630,102401649,+
chr2,102401826,102401849,+
chr2,102867377,102867391,+
chr2,102867725,102867793,+
chr2,102867803,102867819,+
chr2,102874347,102874366,+
chr2,102998529,102998548,+
chr2,102998556,102998574,+
chr2,103461989,103462004,+
chr2,103565759,103565784,+
chr2,103600849,103600881,+
chr2,103663391,103663410,+
chr2,103673182,103673198,+
chr2,103682629,103682643,+
chr2,103684820,103684835,+
chr2,103796118,103796140,+
chr2,103796149,103796176,+
chr2,103796227,103796241,+
chr2,103901626,103901645,+
chr2,104172564,104172588,+
chr2,104173317,104173336,+
chr2,104286451,104286542,+
chr2,104386245,104386260,+
chr2,104815970,104815989,+
chr2,104849192,104849244,+
chr2,105021905,105021941,+
chr2,105022256,105022280,+
chr2,109278194,109278219,+
chr2,109904213,109904227,+
chr2,112492598,112492613,+
chr2,112510060,112510083,+
chr2,112510414,112510433,+
chr2,112510565,112510579,+
chr2,112798322,112798381,+
chr2,113824037,113824051,+
chr2,113829982,113829998,+
chr2,113849615,113849630,+
chr2,113901299,113901315,+
chr2,113903932,113903951,+
chr2,114084060,114084082,+
chr2,114144717,114144746,+
chr2,114145064,114145099,+
chr2,114145111,114145133,+
chr2,114145836,114145880,+
chr2,114146064,114146082,+
chr2,114153307,114153332,+
chr2,114153357,114153379,+
chr2,114655080,114655094,+
chr2,115581376,115581390,+
chr2,117120495,117120514,+
chr2,117122949,117122965,+
chr2,117249488,117249514,+
chr2,117316940,117316960,+
chr2,117317115,117317166,+
chr2,117317220,117317242,+
chr2,117319327,117319346,+
chr2,117357130,117357160,+
chr2,117408178,117408192,+
chr2,117412369,117412388,+
chr2,117412607,117412635,+
chr2,117417181,117417203,+
chr2,117419187,117419206,+
chr2,117421510,117421530,+
chr2,117450455,117450469,+
chr2,117450731,117450778,+
chr2,117988620,117988649,+
chr2,117996364,117996378,+
chr2,118491221,118491240,+
chr2,118748088,118748121,+
chr2,118896675,118896697,+
chr2,119046606,119046621,+
chr2,119206194,119206247,+
chr2,119379358,119379378,+
chr2,119379380,119379455,+
chr2,119594120,119594134,+
chr2,119594169,119594184,+
chr2,119662533,119662547,+
chr2,119787893,119787912,+
chr2,119970738,119970757,+
chr2,120500666,120500683,+
chr2,120731865,120731879,+
chr2,120887874,120887894,+
chr2,120971075,120971094,+
chr2,121140310,121140324,+
chr2,121413330,121413351,+
chr2,122148405,122148421,+
chr2,122155868,122155884,+
chr2,122180395,122180412,+
chr2,122180454,122180469,+
chr2,122180471,122180491,+
chr2,122180772,122180788,+
chr2,122375385,122375411,+
chr2,122375419,122375445,+
chr2,122629094,122629126,+
chr2,122653239,122653258,+
chr2,122789610,122789625,+
chr2,126151717,126151742,+
chr2,126466267,126466281,+
chr2,126467592,126467625,+
chr2,126473754,126473772,+
chr2,126474510,126474525,+
chr2,126474573,126474587,+
chr2,126497963,126497977,+
chr2,126498887,126498907,+
chr2,126499729,126499755,+
chr2,126499800,126499817,+
chr2,126500290,126500304,+
chr2,126500471,126500491,+
chr2,126673934,126673948,+
chr2,126793874,126793976,+
chr2,126794031,126794047,+
chr2,126875751,126875770,+
chr2,127070533,127070555,+
chr2,127333810,127333832,+
chr2,127833019,127833033,+
chr2,127927363,127927398,+
chr2,127928128,127928144,+
chr2,128008552,128008586,+
chr2,128028317,128028373,+
chr2,128087978,128087994,+
chr2,128125361,128125414,+
chr2,128128491,128128510,+
chr2,128190206,128190225,+
chr2,128429259,128429298,+
chr2,128470235,128470254,+
chr2,128928593,128928612,+
chr2,128928614,128928630,+
chr2,128928685,128928718,+
chr2,129084911,129084965,+
chr2,129129605,129129623,+
chr2,129129679,129129698,+
chr2,129182447,129182475,+
chr2,129185662,129185678,+
chr2,129186717,129186733,+
chr2,129197825,129197839,+
chr2,129314087,129314101,+
chr2,130450039,130450055,+
chr2,130962269,130962283,+
chr2,131352335,131352351,+
chr2,131480823,131480839,+
chr2,131886554,131886568,+
chr2,132051828,132051842,+
chr2,132253647,132253661,+
chr2,132262575,132262601,+
chr2,132509084,132509136,+
chr2,132511532,132511560,+
chr2,132513293,132513307,+
chr2,132513382,132513433,+
chr2,132513900,132513953,+
chr2,132516731,132516745,+
chr2,132578725,132578768,+
chr2,132642517,132642537,+
chr2,132642781,132642840,+
chr2,132643111,132643137,+
chr2,132644140,132644160,+
chr2,132657667,132657701,+
chr2,132658036,132658094,+
chr2,132689065,132689093,+
chr2,132930452,132930525,+
chr2,134644295,134644311,+
chr2,139924836,139924855,+
chr2,139925414,139925475,+
chr2,139935106,139935134,+
chr2,139935155,139935193,+
chr2,139935361,139935387,+
chr2,142902821,142902835,+
chr2,142903538,142903558,+
chr2,143839535,143839554,+
chr2,144223969,144223991,+
chr2,144228864,144228883,+
chr2,144229010,144229028,+
chr2,144229046,144229069,+
chr2,144230938,144230964,+
chr2,144231514,144231539,+
chr2,144267571,144267603,+
chr2,144268090,144268106,+
chr2,144270063,144270090,+
chr2,144300209,144300228,+
chr2,144300239,144300261,+
chr2,144300285,144300313,+
chr2,144300486,144300509,+
chr2,144779905,144780003,+
chr2,144780015,144780033,+
chr2,145935129,145935143,+
chr2,149161727,149161821,+
chr2,149312396,149312525,+
chr2,150135220,150135253,+
chr2,150135350,150135364,+
chr2,150311227,150311241,+
chr2,150325661,150325680,+
chr2,150567571,150567597,+
chr2,150567630,150567644,+
chr2,150578232,150578246,+
chr2,150666642,150666696,+
chr2,151572100,151572114,+
chr2,152293676,152293707,+
chr2,152360352,152360377,+
chr2,152671778,152671797,+
chr2,152847742,152847776,+
chr2,152847787,152847802,+
chr2,152906374,152906396,+
chr2,153161118,153161146,+
chr2,153347191,153347208,+
chr2,153347302,153347316,+
chr2,153374185,153374218,+
chr2,153576965,153577021,+
chr2,153702830,153702886,+
chr2,153702955,153702974,+
chr2,153734220,153734239,+
chr2,154436073,154436096,+
chr2,154436102,154436117,+
chr2,154586447,154586511,+
chr2,154603313,154603332,+
chr2,154613848,154613864,+
chr2,154656562,154656579,+
chr2,154658362,154658378,+
chr2,154754272,154754291,+
chr2,154991702,154991716,+
chr2,155011425,155011439,+
chr2,155074696,155074715,+
chr2,155079667,155079686,+
chr2,155079728,155079744,+
chr2,155079874,155079925,+
chr2,155474102,155474117,+
chr2,155518845,155518864,+
chr2,155518928,155518942,+
chr2,155538043,155538062,+
chr2,155538223,155538241,+
chr2,155552382,155552404,+
chr2,155552436,155552463,+
chr2,155552736,155552763,+
chr2,155552832,155552891,+
chr2,155554763,155554779,+
chr2,155554898,155554912,+
chr2,155673866,155673882,+
chr2,155679276,155679292,+
chr2,155679318,155679334,+
chr2,155679360,155679379,+
chr2,155682318,155682334,+
chr2,155682412,155682436,+
chr2,155696305,155696319,+
chr2,155696526,155696557,+
chr2,156065123,156065137,+
chr2,156179288,156179312,+
chr2,156180032,156180051,+
chr2,156180184,156180200,+
chr2,156258208,156258223,+
chr2,156267502,156267521,+
chr2,156268006,156268030,+
chr2,156547445,156547469,+
chr2,156886852,156886879,+
chr2,156975391,156975413,+
chr2,156980359,156980382,+
chr2,156980975,156980989,+
chr2,156981117,156981144,+
chr2,156992502,156992524,+
chr2,157118507,157118523,+
chr2,157118907,157118921,+
chr2,157119540,157119565,+
chr2,157119590,157119604,+
chr2,157121448,157121464,+
chr2,157121726,157121759,+
chr2,157122143,157122175,+
chr2,157131188,157131204,+
chr2,157131475,157131494,+
chr2,157135531,157135568,+
chr2,157138488,157138504,+
chr2,157190764,157190815,+
chr2,157200767,157200784,+
chr2,157200973,157200987,+
chr2,157201017,157201033,+
chr2,157201075,157201090,+
chr2,157201439,157201465,+
chr2,157201524,157201553,+
chr2,157201816,157201855,+
chr2,157367455,157367472,+
chr2,158323461,158323480,+
chr2,158624649,158624677,+
chr2,158690318,158690337,+
chr2,158690513,158690532,+
chr2,158720277,158720292,+
chr2,158736492,158736547,+
chr2,158917815,158917954,+
chr2,160733616,160733632,+
chr2,160740591,160740607,+
chr2,161108960,161108974,+
chr2,161511744,161511770,+
chr2,162930619,162930633,+
chr2,163164833,163164890,+
chr2,163253624,163253640,+
chr2,163286081,163286112,+
chr2,163418795,163418828,+
chr2,163472883,163472899,+
chr2,163602046,163602062,+
chr2,163602072,163602099,+
chr2,163658166,163658188,+
chr2,163697872,163697891,+
chr2,164074906,164074942,+
chr2,164079337,164079372,+
chr2,164080039,164080086,+
chr2,164084917,164084937,+
chr2,164087419,164087447,+
chr2,164087721,164087735,+
chr2,164093872,164093888,+
chr2,164521791,164521831,+
chr2,164534266,164534288,+
chr2,164545080,164545128,+
chr2,164559605,164559622,+
chr2,164559739,164559762,+
chr2,164559777,164559809,+
chr2,164850098,164850130,+
chr2,164850345,164850364,+
chr2,164866151,164866175,+
chr2,164866377,164866412,+
chr2,164866424,164866439,+
chr2,164913886,164913907,+
chr2,165704449,165704468,+
chr2,165982019,165982103,+
chr2,165982300,165982315,+
chr2,166030312,166030356,+
chr2,166031057,166031089,+
chr2,166617708,166617727,+
chr2,166620819,166620835,+
chr2,166623931,166623959,+
chr2,166627667,166627681,+
chr2,166646914,166646929,+
chr2,166647050,166647069,+
chr2,166664842,166664856,+
chr2,166665104,166665118,+
chr2,166665595,166665619,+
chr2,166671525,166671554,+
chr2,166671684,166671703,+
chr2,166775992,166776023,+
chr2,166905895,166905909,+
chr2,166996680,166996696,+
chr2,167004776,167004803,+
chr2,167101573,167101616,+
chr2,167101739,167101758,+
chr2,167349969,167349989,+
chr2,167351754,167351768,+
chr2,167367312,167367344,+
chr2,167368868,167368896,+
chr2,167503071,167503085,+
chr2,167503196,167503211,+
chr2,167632418,167632433,+
chr2,167632841,167632861,+
chr2,167634960,167635015,+
chr2,167657263,167657278,+
chr2,167677909,167677929,+
chr2,167677935,167677965,+
chr2,167677983,167677999,+
chr2,167678005,167678037,+
chr2,167678067,167678087,+
chr2,167678165,167678185,+
chr2,167678213,167678233,+
chr2,167701630,167701661,+
chr2,167701947,167701967,+
chr2,167775602,167775622,+
chr2,167775924,167775962,+
chr2,167775985,167775999,+
chr2,167924758,167924794,+
chr2,167931948,167931994,+
chr2,168205279,168205298,+
chr2,168955732,168955746,+
chr2,169345474,169345515,+
chr2,170049841,170049857,+
chr2,170052907,170052922,+
chr2,170104361,170104375,+
chr2,170129655,170129669,+
chr2,170129823,170129837,+
chr2,170129882,170129896,+
chr2,170131610,170131640,+
chr2,170131931,170131945,+
chr2,170132008,170132027,+
chr2,170132238,170132252,+
chr2,170132273,170132287,+
chr2,170132478,170132492,+
chr2,170133989,170134003,+
chr2,170154839,170154855,+
chr2,170154856,170154871,+
chr2,170155985,170156001,+
chr2,170156012,170156035,+
chr2,170156041,170156057,+
chr2,170158224,170158238,+
chr2,170173829,170173855,+
chr2,170219228,170219248,+
chr2,170219488,170219518,+
chr2,170219822,170219838,+
chr2,170221805,170221822,+
chr2,170222746,170222783,+
chr2,170222926,170222942,+
chr2,170292083,170292099,+
chr2,170292104,170292132,+
chr2,170292201,170292220,+
chr2,172433611,172433635,+
chr2,172433648,172433664,+
chr2,172937590,172937614,+
chr2,172977933,172977982,+
chr2,173017930,173017949,+
chr2,173038737,173038757,+
chr2,173057440,173057482,+
chr2,173058210,173058226,+
chr2,173060024,173060058,+
chr2,173083280,173083302,+
chr2,173084255,173084269,+
chr2,173084514,173084542,+
chr2,173086407,173086434,+
chr2,173218955,173218974,+
chr2,173469580,173469630,+
chr2,173470239,173470274,+
chr2,173659369,173659389,+
chr2,174077277,174077323,+
chr2,174333917,174333962,+
chr2,174344080,174344099,+
chr2,174344456,174344488,+
chr2,174361008,174361024,+
chr2,174361030,174361065,+
chr2,174438842,174438857,+
chr2,174555877,174555910,+
chr2,174602717,174602732,+
chr2,174613516,174613530,+
chr2,177207032,177207066,+
chr2,177957900,177957934,+
chr2,178033804,178033824,+
chr2,178033888,178033908,+
chr2,178033976,178033992,+
chr2,178034304,178034324,+
chr2,178079050,178079084,+
chr2,178079303,178079368,+
chr2,178505143,178505165,+
chr2,180024564,180024580,+
chr2,180257306,180257322,+
chr2,180445294,180445309,+
chr2,180445628,180445643,+
chr2,180445759,180445773,+
chr2,180445815,180445839,+
chr2,180709881,180709895,+
chr2,180726635,180726653,+
chr2,181319507,181319527,+
chr2,181496220,181496247,+
chr2,181582107,181582130,+
chr2,181837381,181837400,+
chr2,3332890,3332909,-
chr2,3338471,3338532,-
chr2,3423837,3423856,-
chr2,3423910,3423929,-
chr2,3513349,3513364,-
chr2,3704170,3704199,-
chr2,3710261,3710280,-
chr2,3723735,3723750,-
chr2,3730006,3730021,-
chr2,3731041,3731076,-
chr2,3749939,3749953,-
chr2,3753338,3753365,-
chr2,3753750,3753775,-
chr2,3800272,3800304,-
chr2,3988585,3988644,-
chr2,3988808,3988872,-
chr2,4560030,4560046,-
chr2,4560346,4560365,-
chr2,4580657,4580673,-
chr2,4587047,4587130,-
chr2,4730421,4730451,-
chr2,4881379,4881409,-
chr2,4881752,4881766,-
chr2,4882654,4882669,-
chr2,4917666,4917685,-
chr2,4917979,4917995,-
chr2,5642437,5642460,-
chr2,5844761,5844780,-
chr2,6213208,6213222,-
chr2,6213265,6213281,-
chr2,6290233,6290271,-
chr2,6290299,6290323,-
chr2,6351237,6351256,-
chr2,6352603,6352622,-
chr2,6375958,6375978,-
chr2,6396040,6396054,-
chr2,6478541,6478557,-
chr2,6672380,6672399,-
chr2,6704046,6704062,-
chr2,6707123,6707137,-
chr2,6760738,6760761,-
chr2,9342042,9342110,-
chr2,9520193,9520207,-
chr2,9520228,9520242,-
chr2,9594361,9594377,-
chr2,9594717,9594737,-
chr2,9595556,9595589,-
chr2,9595750,9595778,-
chr2,9595903,9595917,-
chr2,9689534,9689558,-
chr2,9745514,9745589,-
chr2,9745612,9745652,-
chr2,9774810,9774863,-
chr2,9872659,9872684,-
chr2,9875756,9875776,-
chr2,9876442,9876466,-
chr2,9879460,9879479,-
chr2,10048952,10048971,-
chr2,10343701,10343723,-
chr2,10373332,10373348,-
chr2,10373436,10373463,-
chr2,10373515,10373550,-
chr2,11016334,11016384,-
chr2,11039980,11039994,-
chr2,11117973,11117987,-
chr2,11118039,11118054,-
chr2,11118827,11118846,-
chr2,11159993,11160017,-
chr2,11172896,11172931,-
chr2,11172936,11172972,-
chr2,11174052,11174072,-
chr2,11188155,11188170,-
chr2,11188655,11188670,-
chr2,11190040,11190056,-
chr2,11190360,11190374,-
chr2,11190621,11190637,-
chr2,11190727,11190766,-
chr2,11190768,11190784,-
chr2,11190830,11190863,-
chr2,11190945,11190961,-
chr2,11192947,11192966,-
chr2,11193525,11193546,-
chr2,11193551,11193567,-
chr2,11193934,11194006,-
chr2,11195804,11195818,-
chr2,11202665,11202703,-
chr2,11204396,11204416,-
chr2,11204875,11204899,-
chr2,11205394,11205408,-
chr2,11205751,11205787,-
chr2,11211532,11211561,-
chr2,11216728,11216752,-
chr2,11217535,11217550,-
chr2,11266270,11266290,-
chr2,11288802,11288818,-
chr2,11375156,11375171,-
chr2,11375179,11375222,-
chr2,11502964,11502978,-
chr2,11619583,11619611,-
chr2,11619893,11619912,-
chr2,11655018,11655054,-
chr2,11657421,11657462,-
chr2,11658451,11658465,-
chr2,11664283,11664298,-
chr2,11664337,11664356,-
chr2,11705893,11705923,-
chr2,13224704,13224723,-
chr2,13225048,13225078,-
chr2,13407271,13407286,-
chr2,13407297,13407317,-
chr2,13407447,13407461,-
chr2,13558445,13558464,-
chr2,13560842,13560872,-
chr2,13575790,13575809,-
chr2,13718929,13718952,-
chr2,13760425,13760439,-
chr2,13963991,13964047,-
chr2,14198945,14198968,-
chr2,14880119,14880138,-
chr2,14880326,14880351,-
chr2,14992978,14993002,-
chr2,15049539,15049554,-
chr2,17196093,17196113,-
chr2,17196195,17196290,-
chr2,18028408,18028424,-
chr2,18063671,18063687,-
chr2,18672816,18672832,-
chr2,18766708,18766727,-
chr2,18821874,18821904,-
chr2,18915989,18916003,-
chr2,18937521,18937540,-
chr2,18937548,18937572,-
chr2,18943128,18943143,-
chr2,18943183,18943200,-
chr2,18952094,18952108,-
chr2,18957048,18957070,-
chr2,18958597,18958613,-
chr2,18967998,18968014,-
chr2,18968879,18968905,-
chr2,18997201,18997220,-
chr2,19062351,19062367,-
chr2,19275921,19275937,-
chr2,19300909,19300939,-
chr2,19301100,19301134,-
chr2,19301757,19301811,-
chr2,19301815,19301831,-
chr2,19371984,19372000,-
chr2,19389112,19389157,-
chr2,19657095,19657114,-
chr2,19728977,19729089,-
chr2,20969436,20969459,-
chr2,22721812,22721831,-
chr2,22774729,22774743,-
chr2,22774906,22774920,-
chr2,22784026,22784058,-
chr2,22784228,22784244,-
chr2,22784264,22784278,-
chr2,22784385,22784420,-
chr2,22787375,22787389,-
chr2,22787672,22787691,-
chr2,22797041,22797057,-
chr2,22805174,22805188,-
chr2,22805392,22805486,-
chr2,22806446,22806460,-
chr2,22807786,22807801,-
chr2,22807938,22807957,-
chr2,23068850,23068870,-
chr2,23069290,23069312,-
chr2,24366680,24366696,-
chr2,24367412,24367428,-
chr2,24385116,24385145,-
chr2,24451714,24451805,-
chr2,24831001,24831051,-
chr2,24919818,24919837,-
chr2,24975830,24975849,-
chr2,24976262,24976276,-
chr2,24976555,24976569,-
chr2,25157848,25157863,-
